"","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted"
"2002-07-29",36,37.220001,35.755001,37.189999,7543600,18.462353
"2002-07-30",36.5,36.875,35.764999,36.5,11315400,18.119823
"2002-07-31",36.25,37.5,35.900002,37.5,13196000,18.616245
"2002-08-01",36.875,37.049999,34.974998,35.275002,10043000,17.511681
"2002-08-02",35.5,35.950001,34.935001,35.400002,7381600,17.573734
"2002-08-05",35.400002,35.924999,33.799999,34.029999,6438000,16.893618
"2002-08-06",34.549999,35.875,34.43,35.285,6591200,17.51664
"2002-08-07",35.724998,36.200001,35.075001,35.974998,4804800,17.859188
"2002-08-08",36.400002,37.345001,36.209999,37.279999,6028000,18.507036
"2002-08-09",37,37.950001,36.474998,37.775002,5123200,18.752768
"2002-08-12",37.375,37.790001,36.855,37.525002,4231200,18.62866
"2002-08-13",37.52,38.275002,37.189999,37.650002,5728800,18.690716
"2002-08-14",37.974998,38.775002,37.505001,38.700001,6534400,19.211967
"2002-08-15",38.625,39.275002,38.5,38.924999,6047400,19.679621
"2002-08-16",38.450001,38.674999,38.224998,38.459999,4560800,19.444529
"2002-08-19",38.209999,38.75,37.98,38.435001,5471400,19.4319
"2002-08-20",37.974998,38.27,37.014999,37.674999,7337400,19.047657
"2002-08-21",37.799999,38.584999,37.424999,38.424999,6321200,19.426836
"2002-08-22",38.549999,39.505001,38.384998,39.360001,4723000,19.899557
"2002-08-23",39.014999,39.465,38.73,39.215,4398200,19.82625
"2002-08-26",39.025002,39.724998,38.75,39.535,5054600,19.988033
"2002-08-27",39.66,40,38.974998,39.049999,5061600,19.742819
"2002-08-28",38.625,38.724998,38.055,38.5,6217800,19.464752
"2002-08-29",38.125,38.375,37.634998,38.035,5490200,19.229662
"2002-08-30",37.650002,38.73,37.650002,38.314999,4080200,19.371216
"2002-09-03",37.625,37.645,36.075001,36.200001,7946400,18.301928
"2002-09-04",36.5,36.830002,35.099998,36.740002,7685800,18.574942
"2002-09-05",36.389999,36.724998,35.959999,36.595001,5004000,18.501633
"2002-09-06",37.125,37.625,36.794998,37.349998,4463200,18.883341
"2002-09-09",37.299999,37.34,36.794998,37,4881400,18.706392
"2002-09-10",37.125,37.75,37.099998,37.685001,4795000,19.05271
"2002-09-11",38.25,38.25,37.049999,37.189999,3897000,18.802452
"2002-09-12",37.099998,37.220001,36.400002,36.560001,6042200,18.483934
"2002-09-13",36,36.695,35.880001,36.595001,4397800,18.501633
"2002-09-16",36.5,37.055,36.299999,37,4201200,18.706392
"2002-09-17",36.875,36.875,35.450001,35.685001,6448200,18.041555
"2002-09-18",35.68,36.145,35.150002,35.619999,4400000,18.00869
"2002-09-19",35.349998,35.825001,34.91,34.965,4080000,17.677532
"2002-09-20",35.349998,35.5,35.005001,35.275002,7808400,17.83427
"2002-09-23",35.025002,35.400002,34.490002,34.845001,5092200,17.616867
"2002-09-24",34.674999,34.830002,34.259998,34.349998,5894600,17.366611
"2002-09-25",34.355,35.150002,34.150002,35.084999,5627400,17.738209
"2002-09-26",35.575001,36.625,35.555,36.599998,6125800,18.504152
"2002-09-27",36.404999,36.785,35.23,35.485001,5372200,17.940437
"2002-09-30",35.485001,35.485001,34.099998,34.625,8700600,17.505642
"2002-10-01",34.924999,36.314999,34.825001,36.055,7258600,18.228615
"2002-10-02",35.875,36.91,35.43,35.799999,6481400,18.099689
"2002-10-03",35.974998,36.689999,35.724998,36.169998,7078600,18.286757
"2002-10-04",36.575001,36.575001,35.200001,35.450001,6394800,17.922743
"2002-10-07",35.900002,36.355,35.25,35.25,6688400,17.821623
"2002-10-08",35.375,35.575001,34.5,34.799999,7499800,17.59412
"2002-10-09",34.455002,34.900002,34.064999,34.224998,6056600,17.303411
"2002-10-10",34.075001,35.75,34.075001,35.650002,6133000,18.023853
"2002-10-11",35.900002,36.34,35.599998,35.990002,4553400,18.195761
"2002-10-14",35.994999,36.395,35.650002,36.325001,4040400,18.365122
"2002-10-15",36.755001,37.165001,36.505001,37.165001,7015600,18.78981
"2002-10-16",37.165001,37.580002,36.505001,36.799999,4408600,18.60527
"2002-10-17",37.349998,37.599998,37.005001,37.150002,5031600,18.782227
"2002-10-18",37.125,37.509998,36.605,37.450001,4855800,18.933897
"2002-10-21",37.299999,37.715,36.924999,37.215,4174400,18.815088
"2002-10-22",36.599998,36.695,35.415001,35.875,6862200,18.137611
"2002-10-23",35.695,36.505001,35.290001,36.5,6799400,18.453604
"2002-10-24",36.75,37.084999,36.330002,36.674999,5881400,18.542076
"2002-10-25",36.375,36.84,36.32,36.615002,5150400,18.511744
"2002-10-28",36.650002,37.09,36.424999,36.790001,5653000,18.600216
"2002-10-29",36.375,36.380001,34.884998,35.075001,7972200,17.733145
"2002-10-30",35.474998,36.095001,35.349998,35.700001,6275800,18.049141
"2002-10-31",35.275002,35.279999,33.150002,33.814999,21791200,17.096121
"2002-11-01",33.875,34.639999,33.855,34.424999,12189600,17.404533
"2002-11-04",34.75,34.825001,33.845001,33.970001,7918600,17.17448
"2002-11-05",33.970001,34.700001,33.740002,34.650002,7200400,17.51828
"2002-11-06",34.525002,34.73,34.005001,34.580002,7458400,17.482891
"2002-11-07",34.424999,34.715,33.549999,33.75,7321200,17.063255
"2002-11-08",33.974998,34.174999,33.549999,33.75,6481400,17.063255
"2002-11-11",33.625,33.994999,33.494999,33.59,4508400,16.982365
"2002-11-12",34,34,33.400002,33.599998,5067600,16.987417
"2002-11-13",33.275002,33.639999,32.705002,33.25,7424200,16.810469
"2002-11-14",33.400002,33.759998,33.200001,33.599998,7168200,17.352737
"2002-11-15",33.400002,33.849998,33.369999,33.775002,6732600,17.44313
"2002-11-18",33.825001,33.994999,33.549999,33.900002,5967000,17.507679
"2002-11-19",33.875,34.25,33.625,33.764999,5333200,17.43796
"2002-11-20",33.75,34.099998,33.255001,34.025002,7405400,17.572229
"2002-11-21",34.150002,34.189999,33.445,33.799999,7622400,17.45603
"2002-11-22",33.625,33.75,33.174999,33.215,7420200,17.153912
"2002-11-25",33.349998,34.09,33.099998,33.875,7242400,17.494766
"2002-11-26",33.625,33.785,33.105,33.139999,7815600,17.115175
"2002-11-27",33.139999,33.775002,33.139999,33.439999,5473200,17.270117
"2002-11-29",33.375,33.540001,33.349998,33.514999,2823800,17.308842
"2002-12-02",33.599998,33.724998,33.18,33.330002,7815000,17.213303
"2002-12-03",33.525002,33.924999,33.400002,33.575001,5294600,17.33983
"2002-12-04",33.580002,33.990002,33.275002,33.900002,5957800,17.507679
"2002-12-05",34.25,34.5,33.75,33.974998,5756400,17.546413
"2002-12-06",33.98,34.174999,33.525002,34.174999,4565600,17.649714
"2002-12-09",34.189999,34.490002,33.455002,33.66,5884600,17.383736
"2002-12-10",33.735001,34.244999,33.455002,34.224998,5646000,17.675531
"2002-12-11",33.75,34.095001,33.605,33.924999,5316600,17.520586
"2002-12-12",33.825001,34.064999,33.674999,33.935001,4180800,17.525755
"2002-12-13",33.974998,34.240002,33.779999,33.814999,5667200,17.463778
"2002-12-16",34.025002,34.564999,33.895,34.224998,7330600,17.675531
"2002-12-17",34.275002,34.400002,33.825001,33.950001,5415200,17.533499
"2002-12-18",33.849998,33.849998,33.400002,33.715,4921400,17.412142
"2002-12-19",33.459999,33.799999,32.950001,33.125,8272600,17.10743
"2002-12-20",33.125,33.549999,33.125,33.325001,8487400,17.210722
"2002-12-23",33.474998,33.75,33.349998,33.384998,5073000,17.241707
"2002-12-24",33.424999,33.564999,33.325001,33.325001,2044200,17.210722
"2002-12-26",33.400002,33.744999,33.275002,33.455002,3430800,17.277861
"2002-12-27",33.455002,33.549999,32.865002,32.950001,4042200,17.017046
"2002-12-30",33.150002,33.424999,33.150002,33.325001,3859400,17.210722
"2002-12-31",33.23,33.369999,32.950001,33.240002,4730000,17.166826
"2003-01-02",33.599998,33.919998,33.389999,33.91,4365400,17.512846
"2003-01-03",33.91,34.195,33.799999,34.169998,4958000,17.647121
"2003-01-06",34.169998,35.200001,34.099998,34.950001,7761200,18.049957
"2003-01-07",34.875,34.950001,34,34.224998,8403400,17.675531
"2003-01-08",34.23,34.27,33.799999,34.025002,6096400,17.572229
"2003-01-09",34.075001,34.605,34.035,34.560001,5208400,17.848539
"2003-01-10",34.25,34.470001,34.025002,34.305,5611000,17.716841
"2003-01-13",34.389999,34.439999,33.895,34.09,6636200,17.605801
"2003-01-14",34.115002,34.264999,33.775002,34.25,5158800,17.688429
"2003-01-15",34.34,34.349998,33.950001,34.075001,4651400,17.598057
"2003-01-16",34.325001,34.5,34.150002,34.16,4782400,17.641958
"2003-01-17",34.16,34.400002,33.91,34.055,5004200,17.58773
"2003-01-21",34.060001,34.060001,33.41,33.424999,6352200,17.262363
"2003-01-22",33.200001,33.290001,32.82,32.849998,8907600,16.965408
"2003-01-23",32.724998,32.759998,32.325001,32.485001,8201400,16.776903
"2003-01-24",32.415001,32.485001,31.635,31.77,7238600,16.407637
"2003-01-27",31.725,31.825001,30.655001,30.924999,9717000,15.97124
"2003-01-28",31.110001,31.700001,31.049999,31.475,7359800,16.255289
"2003-01-29",31.985001,32.849998,31.825001,32.650002,9937800,16.862114
"2003-01-30",32.740002,32.869999,31.77,32.099998,7353600,16.578074
"2003-01-31",31.125,32.435001,31.055,32.200001,16914200,16.629721
"2003-02-03",32.205002,32.855,32.125,32.825001,7417600,16.952492
"2003-02-04",32.400002,33.009998,32.119999,32.735001,7440600,16.906012
"2003-02-05",32.900002,32.974998,32.264999,32.535,7341200,16.802725
"2003-02-06",32.535,32.535,31.785,32.325001,5751000,16.694273
"2003-02-07",32.299999,32.435001,31.625,31.860001,5593400,16.454119
"2003-02-10",31.924999,32.470001,31.875,32.470001,5413200,16.769157
"2003-02-11",32.549999,32.860001,32,32.264999,6424000,16.663284
"2003-02-12",31.915001,32.049999,31.475,31.540001,4477600,16.650084
"2003-02-13",31.450001,31.775,31.110001,31.5,4877000,16.628967
"2003-02-14",31.525,32.040001,31.395,31.865,4650600,16.821657
"2003-02-18",32.16,32.384998,31.915001,32,5383600,16.892923
"2003-02-19",32.005001,32.259998,32.005001,32.205002,4265800,17.001137
"2003-02-20",32.5,32.625,31.75,31.75,6267600,16.760946
"2003-02-21",32.049999,32.450001,31.745001,32.025002,6524600,16.906124
"2003-02-24",32.084999,32.345001,31.985001,32.205002,6730000,17.001137
"2003-02-25",32.209999,32.474998,31.82,32.095001,6954400,16.943066
"2003-02-26",31.959999,32.369999,31.875,32.040001,5161200,16.914036
"2003-02-27",32.369999,32.369999,31.889999,32.080002,7460200,16.935148
"2003-02-28",32.080002,32.360001,32.035,32.084999,6425400,16.937794
"2003-03-03",32.264999,32.525002,32.18,32.27,5016800,17.035456
"2003-03-04",32.349998,32.465,32.240002,32.325001,4415000,17.064493
"2003-03-05",32.400002,32.974998,32.314999,32.974998,7056600,17.407625
"2003-03-06",32.98,33.014999,32.509998,32.689999,7427800,17.257172
"2003-03-07",32.400002,32.860001,32.134998,32.630001,7612600,17.2255
"2003-03-10",32.599998,32.705002,31.889999,31.950001,6945000,16.866529
"2003-03-11",32.275002,32.330002,31.775,31.870001,5840000,16.824286
"2003-03-12",31.870001,31.870001,30.85,31.525,9503600,16.64217
"2003-03-13",32.075001,32.075001,31.665001,31.83,7102200,16.803177
"2003-03-14",31.91,32.125,31.575001,32.095001,6675400,16.943066
"2003-03-17",31.799999,32.575001,31.799999,32.355,8107800,17.080328
"2003-03-18",32.355,32.900002,32.029999,32.814999,8186800,17.323156
"2003-03-19",32.849998,33.049999,32.68,32.915001,8531000,17.375957
"2003-03-20",32.915001,33.220001,32.669998,32.900002,8258200,17.368036
"2003-03-21",33.325001,33.325001,32.830002,33,10628400,17.42082
"2003-03-24",32.775002,32.959999,32.349998,32.490002,6352800,17.151594
"2003-03-25",32.615002,33.125,32.555,33.009998,6984200,17.426104
"2003-03-26",33.125,33.18,32.799999,32.900002,7280200,17.368036
"2003-03-27",32.599998,32.939999,32.400002,32.599998,6797800,17.209654
"2003-03-28",32.5,32.875,32.474998,32.625,5516600,17.222862
"2003-03-31",32.400002,32.605,32.150002,32.325001,7507400,17.064493
"2003-04-01",32.404999,32.860001,32.375,32.744999,5577200,17.286213
"2003-04-02",32.93,32.974998,32.445,32.540001,5068000,17.177996
"2003-04-03",32.375,32.645,32.099998,32.200001,7024000,16.998503
"2003-04-04",32.375,32.474998,32.154999,32.470001,5475400,17.141033
"2003-04-07",32.875,32.904999,32.150002,32.200001,7616800,16.998503
"2003-04-08",32.049999,32.279999,31.945,32.099998,5433800,16.945717
"2003-04-09",32.325001,32.634998,31.995001,32.099998,5547800,16.945717
"2003-04-10",32.075001,32.134998,31.795,32.040001,3973200,16.914036
"2003-04-11",31.98,32.09,31.625,31.780001,5350200,16.776775
"2003-04-14",31.785,32.209999,31.73,31.959999,4464400,16.871809
"2003-04-15",31.924999,32.080002,31.674999,32.014999,5741600,16.900835
"2003-04-16",32.200001,32.200001,31.645,31.75,5730800,16.760946
"2003-04-17",31.725,32.040001,31.725,32.025002,4547800,16.906124
"2003-04-21",32.215,32.34,31.975,32.34,5413200,17.072409
"2003-04-22",32.34,32.68,31.975,32.580002,6737200,17.199108
"2003-04-23",32.450001,32.514999,31.959999,32.439999,7571400,17.125202
"2003-04-24",32.075001,32.400002,32.005001,32.040001,5867600,16.914036
"2003-04-25",31.85,31.875,31.26,31.700001,6911400,16.73455
"2003-04-28",31.715,32.25,31.5,31.9,4992200,16.84013
"2003-04-29",31.629999,31.905001,31.49,31.6,7211200,16.681757
"2003-04-30",31.5,31.67,31.305,31.405001,9707600,16.578817
"2003-05-01",31.575001,31.705,31.065001,31.5,9569800,16.628967
"2003-05-02",31.950001,32.799999,31.905001,32.674999,11495000,17.249262
"2003-05-05",33,33.700001,32.880001,33.59,11924200,17.732286
"2003-05-06",33.599998,34,33.455002,33.59,9196600,17.732286
"2003-05-07",33.584999,33.584999,33.174999,33.325001,6732600,17.592388
"2003-05-08",33.330002,33.814999,33.18,33.669998,5285000,17.774519
"2003-05-09",33.669998,33.84,33.400002,33.775002,5748600,17.829956
"2003-05-12",33.799999,34.294998,33.625,34.125,5910200,18.014715
"2003-05-13",34.125,34.639999,34.005001,34.325001,6031000,18.120295
"2003-05-14",34.575001,34.575001,33.73,33.91,11070600,17.901222
"2003-05-15",33.560001,33.814999,33.400002,33.564999,6373200,18.092575
"2003-05-16",33.57,33.860001,33.485001,33.650002,5445600,18.138388
"2003-05-19",33.424999,33.549999,33.154999,33.154999,4363400,17.871563
"2003-05-20",33.299999,33.459999,33.099998,33.334999,5119200,17.968597
"2003-05-21",33.334999,33.880001,33.055,33.849998,9603800,18.246191
"2003-05-22",33.724998,33.950001,33.560001,33.724998,6927000,18.178816
"2003-05-23",33.724998,34.490002,33.610001,34.215,8032400,18.442936
"2003-05-27",34.25,35.700001,34.16,35.325001,13054800,19.041267
"2003-05-28",34.619999,35.625,34.619999,35.305,9311600,19.030485
"2003-05-29",35.424999,35.485001,34.955002,35.084999,6113600,18.911898
"2003-05-30",35.174999,35.700001,35.16,35.470001,7450200,19.119432
"2003-06-02",35.75,36.400002,35.514999,36.040001,8439800,19.426674
"2003-06-03",36.040001,36.5,35.974998,36.470001,6333600,19.658453
"2003-06-04",36.485001,36.959999,36.310001,36.889999,6594400,19.88485
"2003-06-05",36.889999,37.18,36.650002,37.134998,5519600,20.016909
"2003-06-06",37.150002,37.419998,36.764999,37.130001,8110000,20.01421
"2003-06-09",36.924999,37.025002,36.634998,36.805,5054400,19.839033
"2003-06-10",37.075001,37.224998,36.924999,37.115002,5235200,20.00613
"2003-06-11",37.365002,37.865002,37.25,37.805,5453600,20.378063
"2003-06-12",37.860001,38.115002,37.395,37.810001,5044200,20.380754
"2003-06-13",37.810001,37.845001,37.150002,37.525002,4871600,20.22715
"2003-06-16",37.275002,37.540001,37.09,37.470001,7794400,20.197491
"2003-06-17",37.470001,37.470001,36.775002,37.154999,6658800,20.027693
"2003-06-18",37.154999,37.325001,36.830002,37.095001,5370000,19.995352
"2003-06-19",37.095001,37.139999,36.389999,36.865002,4667400,19.871376
"2003-06-20",37.075001,37.349998,36.860001,36.900002,5976000,19.890242
"2003-06-23",36.775002,36.924999,36.389999,36.810001,5670600,19.84173
"2003-06-24",36.810001,37,36.665001,36.904999,5886400,19.892937
"2003-06-25",36.75,37.25,36.650002,36.700001,4846400,19.782442
"2003-06-26",36.5,36.75,36.424999,36.59,4273400,19.723148
"2003-06-27",36.400002,36.650002,36.099998,36.189999,5176600,19.507532
"2003-06-30",36.174999,36.424999,35.900002,36.099998,4754600,19.459015
"2003-07-01",36.099998,36.325001,35.535,36.224998,6531600,19.526402
"2003-07-02",36.224998,36.325001,35.825001,36.325001,5998200,19.580299
"2003-07-03",36.25,36.25,35.799999,35.965,3432400,19.386246
"2003-07-07",36.125,36.715,36.075001,36.650002,6024800,19.755482
"2003-07-08",36.525002,36.790001,36.349998,36.735001,4588400,19.801306
"2003-07-09",36.715,36.735001,36.305,36.400002,4188400,19.620718
"2003-07-10",36.400002,36.400002,35.759998,36.035,5520800,19.423979
"2003-07-11",36.16,36.52,36.02,36.5,3591600,19.674635
"2003-07-14",36.599998,36.724998,36.029999,36.095001,4050600,19.456322
"2003-07-15",36.099998,36.119999,35.580002,35.68,5802200,19.232624
"2003-07-16",35.689999,35.875,35.57,35.73,5281400,19.259575
"2003-07-17",35.73,35.950001,35.450001,35.75,6226600,19.270359
"2003-07-18",35.950001,36.455002,35.775002,36.369999,6720200,19.604553
"2003-07-21",36.349998,36.400002,35.855,36.049999,5458000,19.432058
"2003-07-22",36.34,36.474998,35.91,36.275002,5574000,19.553343
"2003-07-23",36.299999,36.439999,35.775002,36.009998,3897800,19.410498
"2003-07-24",36.125,36.395,35.799999,35.900002,4788800,19.35121
"2003-07-25",35.849998,36.400002,35.755001,36.365002,4641400,19.601856
"2003-07-28",36.299999,36.490002,36.049999,36.290001,4955200,19.56143
"2003-07-29",36.125,36.220001,35.75,35.900002,4335200,19.35121
"2003-07-30",36.049999,36.150002,35.759998,35.900002,3954000,19.35121
"2003-07-31",36.25,36.625,35.775002,36.055,4655400,19.434763
"2003-08-01",36.145,36.224998,35.514999,35.525002,5718800,19.149073
"2003-08-04",35.505001,35.650002,35.025002,35.334999,6778200,19.046654
"2003-08-05",35.375,35.700001,35.185001,35.400002,5414000,19.081699
"2003-08-06",35.375,35.740002,35.25,35.439999,6050600,19.103262
"2003-08-07",35.465,36.235001,35.375,36.130001,4744000,19.475187
"2003-08-08",36.380001,36.470001,35.98,36.400002,4419000,19.620718
"2003-08-11",36.52,36.884998,36.450001,36.599998,4209200,19.728525
"2003-08-12",36.674999,36.985001,36.48,36.955002,5305600,19.919884
"2003-08-13",37.125,37.145,36.514999,36.619999,4291000,19.739307
"2003-08-14",36.860001,37.125,36.619999,37.119999,5972400,20.008825
"2003-08-15",36.525002,36.599998,36.310001,36.41,3850400,20.019821
"2003-08-18",36.525002,36.549999,36.25,36.290001,4823000,19.953844
"2003-08-19",36.290001,36.389999,35.825001,36.049999,5252600,19.821873
"2003-08-20",36.049999,36.395,35.945,36.299999,4069200,19.959341
"2003-08-21",36.334999,36.575001,36.154999,36.389999,4073000,20.00882
"2003-08-22",36.5,36.5,35.77,35.904999,3748800,19.742147
"2003-08-25",36,36.264999,35.900002,36.174999,3327800,19.890606
"2003-08-26",36.099998,36.275002,35.75,36.099998,4544600,19.849379
"2003-08-27",36.075001,36.349998,36.075001,36.145,3284400,19.874115
"2003-08-28",36.174999,36.605,35.939999,36.584999,5356600,20.116047
"2003-08-29",36.584999,36.705002,36.349998,36.435001,3713000,20.033571
"2003-09-02",36.490002,36.884998,36.264999,36.855,7746200,20.264505
"2003-09-03",36.950001,37.279999,36.830002,36.970001,5783000,20.327742
"2003-09-04",36.970001,37.075001,36.759998,36.849998,4810600,20.261755
"2003-09-05",36.775002,36.82,36.209999,36.509998,6334000,20.074806
"2003-09-08",36.5,37.009998,36.490002,37.009998,5088400,20.349731
"2003-09-09",36.994999,36.994999,36.564999,36.709999,4188400,20.184784
"2003-09-10",36.825001,36.924999,36.334999,36.494999,7344000,20.066563
"2003-09-11",36.799999,36.950001,36.619999,36.75,4241200,20.206774
"2003-09-12",36.650002,36.755001,36.200001,36.474998,5623400,20.055565
"2003-09-15",36.279999,36.575001,36.139999,36.375,3976600,20.000584
"2003-09-16",36.465,36.599998,36.224998,36.5,3945600,20.069315
"2003-09-17",36.509998,36.549999,36.134998,36.134998,5089800,19.86861
