"","SBUX.Open","SBUX.High","SBUX.Low","SBUX.Close","SBUX.Volume","SBUX.Adjusted"
"2002-08-02",4.7875,4.8725,4.6175,4.7025,20138000,4.031569
"2002-08-05",4.715,4.8025,4.625,4.6575,14317200,3.99299
"2002-08-06",4.7225,4.8175,4.625,4.7725,19698800,4.091582
"2002-08-07",4.8125,4.835,4.6425,4.82,15436800,4.132306
"2002-08-08",4.76,4.86,4.7025,4.8475,13516800,4.155881
"2002-08-09",4.825,4.9175,4.765,4.8725,13080000,4.177315
"2002-08-12",4.8625,4.98,4.825,4.93,9117600,4.226611
"2002-08-13",4.9475,4.9825,4.735,4.735,13444400,4.059433
"2002-08-14",4.7525,5.175,4.7075,5.12,20736000,4.389503
"2002-08-15",5.0775,5.325,5.075,5.32,19522400,4.560967
"2002-08-16",5.225,5.3,5.125,5.205,13276400,4.462376
"2002-08-19",5.22,5.455,5.175,5.4525,11403200,4.674562
"2002-08-20",5.34,5.3475,5.2,5.2625,11850400,4.511671
"2002-08-21",5.3125,5.3175,5.075,5.2175,20479600,4.473092
"2002-08-22",5.22,5.3,5.075,5.2825,10922400,4.528817
"2002-08-23",5.24,5.375,5.2125,5.2575,10446400,4.507385
"2002-08-26",5.3325,5.345,5.125,5.2475,9424800,4.498812
"2002-08-27",5.2525,5.2825,5.0675,5.08,13438400,4.35521
"2002-08-28",5.0575,5.125,4.9525,4.965,13184400,4.256618
"2002-08-29",4.925,5.15,4.9,5.1125,17880800,4.383071
"2002-08-30",5.0625,5.15,4.975,5.025,15037200,4.308057
"2002-09-03",4.9975,5.0725,4.9375,4.995,14262400,4.282337
"2002-09-04",5.01,5.2,4.985,5.175,17129200,4.436655
"2002-09-05",5.0925,5.125,5.02,5.0575,14238400,4.335921
"2002-09-06",5.125,5.295,5.055,5.22,14946400,4.475235
"2002-09-09",5.1925,5.275,5.1325,5.225,9657600,4.479521
"2002-09-10",5.2225,5.2625,5.08,5.2625,12384800,4.511671
"2002-09-11",5.28,5.3125,5.1025,5.1225,13680000,4.391646
"2002-09-12",5.1225,5.1525,5.035,5.045,10389600,4.325203
"2002-09-13",5.02,5.1725,4.9875,5.14,12114000,4.40665
"2002-09-16",5.1425,5.1975,5.055,5.1425,7899200,4.408792
"2002-09-17",5.1875,5.2275,5.0125,5.0275,15720000,4.310201
"2002-09-18",4.9925,5.1625,4.9,5.085,16858400,4.359496
"2002-09-19",5,5.1875,4.975,5.0925,15324000,4.365926
"2002-09-20",5.1725,5.2275,5.02,5.195,19784800,4.453801
"2002-09-23",5.1325,5.1825,5.0075,5.0725,11399200,4.348779
"2002-09-24",5.005,5.1025,4.95,4.995,14022800,4.282337
"2002-09-25",5.0125,5.2,5.01,5.17,15532800,4.432369
"2002-09-26",5.1775,5.34,5.175,5.295,16766800,4.539536
"2002-09-27",5.2875,5.3925,5.23,5.25,15395200,4.500955
"2002-09-30",5.1925,5.295,5.065,5.165,15950800,4.428081
"2002-10-01",5.165,5.3725,5.165,5.35,19328000,4.586688
"2002-10-02",5.2975,5.38,5.19,5.235,19556400,4.488095
"2002-10-03",5.2225,5.3875,5.2,5.275,16744400,4.52239
"2002-10-04",5.375,5.49,5.245,5.305,23352800,4.548108
"2002-10-07",5.2125,5.38,5.2075,5.2775,16585600,4.524532
"2002-10-08",5.3175,5.5225,5.3025,5.435,16047200,4.65956
"2002-10-09",5.405,5.4925,5.34,5.3825,18296800,4.61455
"2002-10-10",5.3125,5.57,5.1675,5.5475,27023200,4.75601
"2002-10-11",5.5975,5.7275,5.5,5.6625,19050000,4.854602
"2002-10-14",5.66,5.8075,5.635,5.7725,15008800,4.948907
"2002-10-15",5.9625,6.025,5.79,5.885,21058800,5.045357
"2002-10-16",5.77,5.9125,5.765,5.8525,18310400,5.017493
"2002-10-17",5.8825,5.8825,5.3225,5.43,43244400,4.655272
"2002-10-18",5.4375,5.59,5.4175,5.5825,19543200,4.786016
"2002-10-21",5.5875,5.7825,5.505,5.7775,13738000,4.953194
"2002-10-22",5.67,5.875,5.6,5.6475,12622800,4.841741
"2002-10-23",5.655,5.7825,5.635,5.78,12199600,4.955338
"2002-10-24",5.79,5.8425,5.5625,5.6125,15534800,4.811736
"2002-10-25",5.6275,5.9825,5.625,5.9825,19796000,5.128946
"2002-10-28",5.985,5.9975,5.75,5.7975,14944400,4.97034
"2002-10-29",5.8375,5.91,5.75,5.875,18190800,5.036784
"2002-10-30",5.8475,5.985,5.7725,5.945,15902800,5.096795
"2002-10-31",5.95,6.025,5.9,5.96,14881200,5.109655
"2002-11-01",6.0125,6.04,5.91,5.965,21826800,5.113942
"2002-11-04",5.8475,5.9275,5.685,5.715,21573200,4.899611
"2002-11-05",5.6475,5.85,5.645,5.835,12016000,5.002489
"2002-11-06",5.855,5.8625,5.6825,5.7925,14795600,4.966054
"2002-11-07",5.785,5.7925,5.685,5.735,13445600,4.916759
"2002-11-08",5.7025,5.7625,5.6125,5.635,13383600,4.831025
"2002-11-11",5.4875,5.5525,5.4225,5.4425,15027200,4.66599
"2002-11-12",5.445,5.615,5.4025,5.46,13476400,4.680993
"2002-11-13",5.4025,5.51,5.36,5.4725,16234800,4.691709
"2002-11-14",5.4875,5.66,5.475,5.63,12754000,4.826738
"2002-11-15",5.6025,5.6125,5.33,5.5,25001600,4.715286
"2002-11-18",5.505,5.535,5.375,5.3775,14153600,4.610264
"2002-11-19",5.275,5.4475,5.2125,5.345,16403200,4.5824
"2002-11-20",5.3225,5.5075,5.3125,5.475,11368800,4.693853
"2002-11-21",5.4875,5.5975,5.335,5.3825,24713200,4.61455
"2002-11-22",5.375,5.4875,5.3625,5.4525,11833200,4.674562
"2002-11-25",5.475,5.52,5.4075,5.5025,10763200,4.71743
"2002-11-26",5.435,5.515,5.425,5.4675,12452800,4.687422
"2002-11-27",5.4825,5.67,5.475,5.61,12374400,4.809593
"2002-11-29",5.6225,5.625,5.405,5.435,8216400,4.65956
"2002-12-02",5.5,5.5225,5.3425,5.395,13846800,4.625268
"2002-12-03",5.4125,5.4175,5.2175,5.245,14442800,4.496668
"2002-12-04",5.2275,5.345,5.1775,5.2875,14154800,4.533104
"2002-12-05",5.36,5.37,5.125,5.1375,18273600,4.404505
"2002-12-06",5.0625,5.3475,5.0625,5.3125,18987200,4.554538
"2002-12-09",5.2925,5.3,5.1375,5.155,10676400,4.419508
"2002-12-10",5.165,5.2675,5.125,5.1475,13426000,4.413079
"2002-12-11",5.075,5.15,5.0625,5.09,12764800,4.363783
"2002-12-12",5.1225,5.2125,5.045,5.1775,12817200,4.438798
"2002-12-13",5.115,5.185,5.0675,5.09,11526400,4.363783
"2002-12-16",5.09,5.36,5.0625,5.325,18487200,4.565254
"2002-12-17",5.2875,5.315,5.1875,5.28,15953200,4.526675
"2002-12-18",5.2875,5.38,5.2425,5.3375,18296800,4.575972
"2002-12-19",5.3125,5.3725,5.1875,5.2025,15842400,4.460233
"2002-12-20",5.2875,5.305,5.1275,5.185,33691200,4.445228
"2002-12-23",5.21,5.2625,5.17,5.23,7944400,4.483808
"2002-12-24",5.245,5.2725,5.1625,5.175,4364800,4.436655
"2002-12-26",5.1725,5.2625,5.1475,5.2,6422400,4.458088
"2002-12-27",5.1825,5.1925,5.105,5.135,5760400,4.402362
"2002-12-30",5.15,5.16,5.06,5.155,7118400,4.419508
"2002-12-31",5.1425,5.16,5.075,5.095,8429200,4.368069
"2003-01-02",5.1175,5.335,5.115,5.3,13084800,4.54382
"2003-01-03",5.34,5.4225,5.235,5.28,15736000,4.526675
"2003-01-06",5.2975,5.4075,5.29,5.3675,11618000,4.601689
"2003-01-07",5.34,5.34,5.2475,5.31,13817600,4.552394
"2003-01-08",5.255,5.3125,5.1625,5.1975,12155200,4.455946
"2003-01-09",5.265,5.295,5.19,5.2,10834800,4.458088
"2003-01-10",5.135,5.23,5.115,5.2225,12707600,4.477379
"2003-01-13",5.1375,5.215,5.1125,5.1625,10406400,4.425938
"2003-01-14",5.14,5.175,5.0375,5.0675,11915600,4.344493
"2003-01-15",5.085,5.1325,5.025,5.0875,12843600,4.361639
"2003-01-16",5.0875,5.13,5.0125,5.0625,8577200,4.340207
"2003-01-17",5.0225,5.0875,5.0075,5.0225,14118400,4.305913
"2003-01-21",5,5.08,4.94,4.95,15276400,4.243758
"2003-01-22",4.97,5.0725,4.905,5.0125,15816400,4.297341
"2003-01-23",5.0075,5.05,4.935,5.005,13713200,4.29091
"2003-01-24",5.49,5.77,5.475,5.7375,76154800,4.918901
"2003-01-27",5.6325,5.7375,5.565,5.655,25182000,4.848172
"2003-01-28",5.7,5.825,5.65,5.6725,22420400,4.863174
"2003-01-29",5.6375,5.7625,5.5375,5.7075,15028800,4.893181
"2003-01-30",5.7325,5.7325,5.61,5.6225,12371600,4.820308
"2003-01-31",5.63,5.7475,5.575,5.68,16347600,4.869605
"2003-02-03",5.6675,5.7125,5.625,5.655,10298800,4.848172
"2003-02-04",5.62,5.65,5.5175,5.5875,11633600,4.790302
"2003-02-05",5.63,5.6775,5.5025,5.5475,14439200,4.75601
"2003-02-06",5.5025,5.65,5.475,5.525,18924800,4.736719
"2003-02-07",5.5775,5.6,5.4,5.495,11958800,4.711
"2003-02-10",5.48,5.56,5.4,5.5375,11592800,4.747436
"2003-02-11",5.5525,5.6175,5.4775,5.53,14013600,4.741007
"2003-02-12",5.5225,5.595,5.5,5.5275,11374000,4.738863
"2003-02-13",5.565,5.585,5.4175,5.4875,15189200,4.70457
"2003-02-14",5.5025,5.65,5.49,5.63,15174000,4.826738
"2003-02-18",5.6575,5.735,5.6375,5.7275,18297200,4.910327
"2003-02-19",5.7,5.75,5.6375,5.7075,12360400,4.893181
"2003-02-20",5.7425,5.745,5.6325,5.6475,20950800,4.841741
"2003-02-21",5.7325,5.83,5.675,5.83,16381200,4.998204
"2003-02-24",5.755,5.7875,5.6125,5.6275,13568400,4.824595
"2003-02-25",5.575,5.725,5.525,5.705,16609200,4.891037
"2003-02-26",5.6575,5.6825,5.52,5.55,16738400,4.758152
"2003-02-27",5.5925,5.7875,5.59,5.7725,20987200,4.948907
"2003-02-28",5.75,5.88,5.73,5.8625,23471600,5.026067
"2003-03-03",5.905,5.91,5.78,5.805,11909200,4.976767
"2003-03-04",5.8325,5.91,5.75,5.8425,14660800,5.008921
"2003-03-05",5.8375,5.895,5.7775,5.85,12893600,5.015349
"2003-03-06",5.805,5.89,5.7775,5.845,16022000,5.011063
"2003-03-07",5.78,5.7875,5.665,5.725,20260400,4.908185
"2003-03-10",5.675,5.705,5.575,5.6175,13686000,4.816021
"2003-03-11",5.61,5.6975,5.5625,5.6075,11834800,4.807448
"2003-03-12",5.5525,5.675,5.55,5.625,14953200,4.822452
"2003-03-13",5.7325,6.02,5.665,6.015,24048000,5.156807
"2003-03-14",6.0075,6.16,5.9525,6.065,22818400,5.199674
"2003-03-17",6.01,6.4375,5.985,6.3575,32274400,5.450441
"2003-03-18",6.29,6.325,6.195,6.2675,22938800,5.373281
"2003-03-19",6.2775,6.325,6.1775,6.2475,17352000,5.356135
"2003-03-20",6.225,6.37,6.105,6.3125,17868000,5.411862
"2003-03-21",6.4225,6.63,6.3525,6.57,24469200,5.632623
"2003-03-24",6.375,6.4575,6.2875,6.3225,16649200,5.420435
"2003-03-25",6.325,6.5675,6.295,6.5,18417200,5.57261
"2003-03-26",6.4975,6.5975,6.44,6.57,17401200,5.632623
"2003-03-27",6.49,6.625,6.4475,6.57,13008800,5.632623
"2003-03-28",6.5125,6.535,6.4075,6.47,13854800,5.546892
"2003-03-31",6.355,6.485,6.2825,6.44,18570800,5.521171
"2003-04-01",6.4525,6.4825,6.325,6.3325,17094800,5.429008
"2003-04-02",6.455,6.5875,6.44,6.565,17866400,5.628337
"2003-04-03",6.54,6.575,6.3825,6.4525,15342800,5.531888
"2003-04-04",6.41,6.425,6.2425,6.3,24372800,5.401145
"2003-04-07",6.5125,6.5375,6.3725,6.38,16407200,5.469731
"2003-04-08",6.335,6.5,6.3275,6.4425,12033200,5.523315
"2003-04-09",6.4075,6.55,6.355,6.355,16754800,5.448298
"2003-04-10",6.3475,6.4375,6.315,6.4325,11266400,5.51474
"2003-04-11",6.45,6.525,6.2175,6.3825,11896000,5.471874
"2003-04-14",6.39,6.565,6.385,6.52,11753600,5.589758
"2003-04-15",6.5,6.695,6.4725,6.685,18920800,5.731217
"2003-04-16",6.5575,6.7175,6.32,6.4325,43365600,5.51474
"2003-04-17",6.3575,6.47,6.335,6.4625,22481200,5.540461
"2003-04-21",6.49,6.4975,6.2675,6.3,16745600,5.401145
"2003-04-22",6.29,6.3325,6.205,6.28,23306800,5.383999
"2003-04-23",6.2925,6.315,6.1075,6.145,21975200,5.26826
"2003-04-24",6.2175,6.35,6.065,6.3075,21508400,5.407576
"2003-04-25",6.025,6.11,5.8375,5.8675,49643200,5.030352
"2003-04-28",5.8875,6.0325,5.88,6.0075,17748800,5.150379
"2003-04-29",6.0325,6.0375,5.9325,5.98,17216800,5.126801
"2003-04-30",5.9325,5.9625,5.865,5.8775,18504400,5.038927
"2003-05-01",5.855,6.0175,5.8225,6,20612000,5.143948
"2003-05-02",5.925,6.0625,5.91,5.945,27375200,5.096795
"2003-05-05",5.9725,5.975,5.8725,5.8825,23270000,5.043212
"2003-05-06",5.895,6.0625,5.8525,5.99,22377600,5.135375
"2003-05-07",5.97,6.025,5.8925,5.9,14807600,5.058216
"2003-05-08",5.9075,5.9075,5.74,5.75,20356800,4.929616
"2003-05-09",5.85,5.8675,5.745,5.8075,14900800,4.978913
"2003-05-12",5.77,5.915,5.7,5.8475,19253200,5.013207
"2003-05-13",5.855,5.91,5.76,5.785,17187600,4.959624
"2003-05-14",5.8225,5.835,5.745,5.775,12495200,4.951051
"2003-05-15",5.8025,5.965,5.78,5.9625,22538000,5.111798
"2003-05-16",5.9625,5.9875,5.8475,5.875,16937600,5.036784
"2003-05-19",5.8725,5.875,5.7125,5.7275,18164400,4.910327
"2003-05-20",5.7775,5.8625,5.7075,5.7675,19579600,4.94462
"2003-05-21",5.7275,5.8425,5.725,5.76,11328800,4.938191
"2003-05-22",5.7875,5.96,5.76,5.8825,14975200,5.043212
"2003-05-23",5.8625,5.91,5.775,5.8575,9814000,5.02178
"2003-05-27",5.795,5.9875,5.77,5.925,15002400,5.07965
"2003-05-28",5.9225,6.0125,5.8725,5.9075,12010000,5.064646
"2003-05-29",5.945,6.0275,5.84,5.9,17483600,5.058216
"2003-05-30",5.9775,6.2075,5.975,6.1675,31183600,5.287551
"2003-06-02",6.14,6.2,6.025,6.1225,14069600,5.24897
"2003-06-03",6.0975,6.25,6.035,6.105,9216400,5.233967
"2003-06-04",6.1,6.1275,6.0325,6.0925,10575600,5.223251
"2003-06-05",6.035,6.1875,5.9975,6.16,13976800,5.28112
"2003-06-06",6.23,6.365,6.075,6.12,22151600,5.246827
"2003-06-09",6.08,6.1375,6.02,6.0825,9841600,5.214678
"2003-06-10",6.1575,6.1575,6.03,6.1,9023200,5.229681
"2003-06-11",6.0675,6.105,6.0075,6.085,11615600,5.21682
"2003-06-12",6.09,6.1175,5.995,6.04,11724800,5.178243
"2003-06-13",6.05,6.065,5.9875,5.995,12616800,5.139662
"2003-06-16",5.9975,6.2375,5.9975,6.19,15990800,5.30684
"2003-06-17",6.225,6.225,6.0375,6.1125,15651200,5.240398
"2003-06-18",6.1,6.1,5.9975,6.04,19877200,5.178243
"2003-06-19",6.075,6.1,5.9925,6.0425,9966400,5.180386
"2003-06-20",6.1225,6.15,5.9875,6.005,16018000,5.148236
"2003-06-23",6.0625,6.095,5.9375,6.02,10264000,5.161095
"2003-06-24",6.0625,6.065,5.9875,6.0125,11271600,5.154665
"2003-06-25",6.0475,6.0925,6,6.0225,13081200,5.163238
"2003-06-26",6.085,6.12,5.9925,6.1125,10687200,5.240398
"2003-06-27",6.0525,6.195,6.05,6.1375,13654000,5.261829
"2003-06-30",6.04,6.2725,6.0325,6.1375,17823600,5.261829
"2003-07-01",6.2375,6.42,6.195,6.3325,30879600,5.429008
"2003-07-02",6.5025,6.775,6.465,6.7425,51633200,5.780512
"2003-07-03",6.6,6.82,6.6,6.6675,11669200,5.716212
"2003-07-07",6.745,6.835,6.6875,6.82,14672400,5.846954
"2003-07-08",6.775,6.86,6.6725,6.83,14286400,5.855528
"2003-07-09",6.7925,6.825,6.725,6.7825,10226000,5.814804
"2003-07-10",6.7125,6.78,6.56,6.6675,12709200,5.716212
"2003-07-11",6.68,6.75,6.6325,6.7125,7801200,5.754792
"2003-07-14",6.755,6.8725,6.6875,6.7075,12926800,5.750508
"2003-07-15",6.775,6.82,6.595,6.62,12966400,5.675489
"2003-07-16",6.625,6.755,6.5975,6.73,13539600,5.769794
"2003-07-17",6.6725,6.74,6.5625,6.5825,11482800,5.64334
"2003-07-18",6.65,6.7,6.525,6.66,11968000,5.709783
"2003-07-21",6.5875,6.6825,6.525,6.675,12759200,5.722642
"2003-07-22",6.6325,6.8625,6.58,6.7225,15056400,5.763364
"2003-07-23",6.7025,6.7475,6.6,6.71,9578800,5.752649
"2003-07-24",6.8075,6.8125,6.5875,6.5975,15178800,5.656199
"2003-07-25",6.5075,6.7075,6.4725,6.675,13829600,5.722642
"2003-07-28",6.7075,6.725,6.5775,6.6525,7939600,5.703352
"2003-07-29",6.685,6.7125,6.5175,6.595,11913200,5.654058
"2003-07-30",6.6975,6.83,6.64,6.7175,11393600,5.759079
"2003-07-31",6.76,6.9425,6.71,6.8325,22350800,5.857673
"2003-08-01",6.85,6.88,6.7175,6.7775,14365200,5.810518
"2003-08-04",6.75,6.8525,6.5625,6.7375,13316000,5.776227
"2003-08-05",6.7675,6.7875,6.56,6.575,14073600,5.63691
"2003-08-06",6.56,6.6875,6.505,6.5325,11622800,5.600475
"2003-08-07",6.525,6.625,6.5,6.53,9404400,5.598331
"2003-08-08",6.5075,6.6325,6.5,6.545,8464800,5.61119
"2003-08-11",6.5225,6.6775,6.5125,6.6025,8713200,5.660488
"2003-08-12",6.5775,6.6775,6.5625,6.6625,5837600,5.711925
"2003-08-13",6.68,6.7025,6.6,6.6275,7985200,5.681919
"2003-08-14",6.64,6.785,6.575,6.7375,9196800,5.776227
"2003-08-15",6.7325,6.825,6.6725,6.7225,4130800,5.763364
"2003-08-18",6.7575,6.8175,6.7325,6.8075,6717600,5.836238
"2003-08-19",6.85,6.8575,6.7025,6.7575,7496000,5.793372
"2003-08-20",6.755,6.8,6.72,6.7825,7111600,5.814804
"2003-08-21",6.8,6.8175,6.71,6.7825,6555200,5.814804
"2003-08-22",6.815,6.86,6.675,6.7,9133200,5.744076
"2003-08-25",6.635,6.7975,6.63,6.795,6558400,5.825522
"2003-08-26",6.75,6.79,6.625,6.775,10353200,5.808376
"2003-08-27",6.755,6.8125,6.7125,6.78,6354400,5.812663
"2003-08-28",6.825,6.945,6.7575,6.91,11426400,5.924114
"2003-08-29",7.0125,7.1325,6.9275,7.0975,17445600,6.084865
"2003-09-02",7.0225,7.2125,7.015,7.1875,14224400,6.162022
"2003-09-03",7.2375,7.345,7.125,7.24,14455200,6.207031
"2003-09-04",7.205,7.325,7.1825,7.2975,13058000,6.256328
"2003-09-05",7.24,7.29,7.1425,7.2025,12684000,6.17488
"2003-09-08",7.18,7.3725,7.1775,7.2475,17984000,6.213461
"2003-09-09",7.235,7.28,7.1975,7.22,12538000,6.189885
"2003-09-10",7.1875,7.26,7.115,7.13,14624800,6.112726
"2003-09-11",7.1325,7.3475,7.13,7.2625,14888800,6.226321
"2003-09-12",7.225,7.305,7.2075,7.29,7808800,6.249897
"2003-09-15",7.2925,7.2925,7.21,7.2175,9692000,6.187739
"2003-09-16",7.23,7.3775,7.23,7.3525,10240800,6.303479
"2003-09-17",7.3475,7.3675,7.2375,7.2775,10026400,6.23918
"2003-09-18",7.2675,7.4325,7.2125,7.395,13526400,6.339915
"2003-09-19",7.3775,7.4975,7.2425,7.2975,13060400,6.256328
"2003-09-22",7.2475,7.295,7.1725,7.27,8883200,6.232751
"2003-09-23",7.2525,7.6125,7.225,7.5475,32538000,6.470658
"2003-09-24",7.51,7.7375,7.4575,7.525,22739600,6.451369
"2003-09-25",7.535,7.545,7.455,7.495,20618000,6.425649
"2003-09-26",7.44,7.47,7.3375,7.3925,16165600,6.337774
"2003-09-29",7.43,7.43,7.21,7.31,18373200,6.267043
"2003-09-30",7.245,7.2675,7.1375,7.2,16429600,6.172738
"2003-10-01",7.26,7.3575,7.2,7.325,12728400,6.279904
"2003-10-02",7.31,7.4175,7.275,7.3575,11588400,6.307767
"2003-10-03",7.5725,7.6975,7.5,7.555,15749200,6.477087
"2003-10-06",7.54,7.54,7.45,7.51,8676800,6.438508
"2003-10-07",7.5125,7.5725,7.4875,7.5725,9682800,6.492092
"2003-10-08",7.575,7.58,7.475,7.4775,9304800,6.410645
"2003-10-09",7.585,7.72,7.5,7.5525,11630400,6.474945
"2003-10-10",7.5325,7.6125,7.4875,7.5475,5018400,6.470658
"2003-10-13",7.575,7.67,7.525,7.5975,5847200,6.513524
"2003-10-14",7.5875,7.61,7.5425,7.59,4781600,6.507096
"2003-10-15",7.5725,7.65,7.515,7.5625,10294000,6.483518
"2003-10-16",7.5375,7.6425,7.5,7.61,8472000,6.524241
"2003-10-17",7.6175,7.6475,7.4825,7.515,7982400,6.442795
"2003-10-20",7.475,7.585,7.455,7.5475,8774000,6.470658
"2003-10-21",7.5,7.5625,7.465,7.4975,7459200,6.427792
"2003-10-22",7.4875,7.5175,7.3975,7.48,8767200,6.41279
"2003-10-23",7.47,7.595,7.46,7.505,8110800,6.434222
"2003-10-24",7.48,7.5875,7.405,7.57,8995600,6.489949
"2003-10-27",7.61,7.6225,7.475,7.5025,6582000,6.432079
"2003-10-28",7.5625,7.7725,7.5125,7.75,13023600,6.644266
"2003-10-29",7.77,7.8675,7.725,7.775,17682400,6.6657
"2003-10-30",7.945,8,7.8275,7.86,14229600,6.738573
"2003-10-31",7.885,7.975,7.8525,7.9,9004000,6.772866
"2003-11-03",7.84,7.9975,7.84,7.9275,10599600,6.796442
"2003-11-04",7.8775,7.9875,7.86,7.8925,9435600,6.766435
"2003-11-05",7.8825,8.0675,7.83,8.0325,10494000,6.886461
"2003-11-06",8.0575,8.1475,7.98,8.13,12129600,6.970051
"2003-11-07",8.125,8.2225,8.09,8.1325,11366800,6.972194
"2003-11-10",8.1,8.18,8,8.02,6800000,6.875744
"2003-11-11",8,8.0625,7.95,7.9975,5882800,6.856454
"2003-11-12",8.0225,8.1625,7.9825,8.1475,7990000,6.985054
"2003-11-13",8.115,8.2625,8.065,8.25,17296400,7.072929
"2003-11-14",8.125,8.1475,7.9825,8.0175,19805600,6.8736
"2003-11-17",8.06,8.12,7.81,7.9275,14192800,6.796442
"2003-11-18",7.97,8,7.715,7.7425,13925200,6.637837
"2003-11-19",7.73,7.8275,7.5,7.675,16144800,6.579968
"2003-11-20",7.605,7.6775,7.5175,7.615,12761200,6.528528
"2003-11-21",7.8725,7.8725,7.525,7.6275,10103200,6.539247
"2003-11-24",7.6575,7.835,7.6075,7.775,10465600,6.6657
"2003-11-25",7.835,7.9375,7.69,7.8775,12434400,6.753576
"2003-11-26",8.05,8.1,7.915,8.02,11065200,6.875744
"2003-11-28",8.005,8.1025,8,8.0425,4116000,6.895033
"2003-12-01",8.02,8.1875,8.0025,8.1075,8526800,6.950761
"2003-12-02",8.095,8.1025,8,8.0125,11102800,6.869316
"2003-12-03",7.99,8.175,7.95,7.9875,13196000,6.847881
"2003-12-04",7.95,8.04,7.875,8.0025,9282000,6.860742
"2003-12-05",7.9575,8.04,7.9175,7.96,10566400,6.824306
"2003-12-08",7.955,8.0875,7.93,8.08,7366000,6.927183
"2003-12-09",8.1225,8.1375,7.915,7.915,8118000,6.785726
"2003-12-10",7.94,7.975,7.87,7.9275,6943600,6.796442
"2003-12-11",7.9125,8.1125,7.8825,8.0475,8705200,6.89932
"2003-12-12",8.0925,8.0925,7.895,7.9325,8023200,6.80073
"2003-12-15",8.015,8.1,7.8625,7.88,11149600,6.755719
"2003-12-16",7.8775,8.0475,7.855,8,12144800,6.858598
"2003-12-17",8.015,8.0425,7.875,7.9425,7589200,6.809302
"2003-12-18",7.925,8.095,7.92,8.0825,9569200,6.929326
"2003-12-19",8.115,8.145,7.935,8.0225,13598000,6.877889
"2003-12-22",8.05,8.0525,7.87,8,12641600,6.858598
"2003-12-23",8,8.0825,7.9275,8.02,9868000,6.875744
"2003-12-24",8.05,8.0525,7.9375,7.9625,3276400,6.826448
"2003-12-26",7.98,8.015,7.9325,7.985,2407200,6.845738
"2003-12-29",8.015,8.1225,7.975,8.075,6926000,6.922896
"2003-12-30",8.0925,8.2375,8.05,8.1775,8840000,7.010772
"2003-12-31",8.25,8.3575,8.2025,8.29,11532000,7.107221
"2004-01-02",8.3625,8.41,8.225,8.2275,13181200,7.053638
"2004-01-05",8.2625,8.3725,8.2325,8.3525,13903600,7.160804
"2004-01-06",8.605,8.625,8.4125,8.455,19274000,7.24868
"2004-01-07",8.415,8.5,8.345,8.42,9690400,7.218673
"2004-01-08",8.2575,8.3975,8.25,8.345,13144000,7.154376
"2004-01-09",8.3,8.3975,8.2725,8.275,10259600,7.094363
"2004-01-12",8.2475,8.3575,8.2375,8.34,8904400,7.150089
"2004-01-13",8.33,8.34,8.24,8.2775,9841600,7.096506
"2004-01-14",8.3,8.4625,8.275,8.4075,9261600,7.207958
"2004-01-15",8.405,8.575,8.33,8.485,13252000,7.2744
"2004-01-16",8.4775,8.665,8.4775,8.64,12955600,7.407287
"2004-01-20",8.6125,8.75,8.575,8.7075,13680000,7.465155
"2004-01-21",8.685,8.825,8.65,8.75,10830000,7.501593
"2004-01-22",8.85,9.05,8.83,8.9325,20161600,7.658053
"2004-01-23",8.9975,9.0325,8.92,8.97,10698800,7.690202
"2004-01-26",8.9275,9.085,8.8475,9.085,11152800,7.788797
"2004-01-27",9.0625,9.1125,8.9,8.92,14644800,7.647338
"2004-01-28",8.99,9.05,8.8175,8.865,18117200,7.600184
"2004-01-29",8.9925,9.1675,8.9325,9.12,17563200,7.818799
"2004-01-30",9.1,9.2025,9.0025,9.1525,19098400,7.846666
"2004-02-02",9.205,9.225,9.0025,9.0575,12578000,7.765219
"2004-02-03",9.025,9.18,9,9.1175,9709200,7.816659
"2004-02-04",9.1075,9.25,9.05,9.215,12829200,7.900247
"2004-02-05",9.1875,9.285,9.155,9.19,10595600,7.878814
"2004-02-06",9.1775,9.3275,9.175,9.3125,10039200,7.983836
"2004-02-09",9.27,9.3375,9.1975,9.2075,7564000,7.893816
"2004-02-10",9.1875,9.28,9.1625,9.23,8984400,7.913106
"2004-02-11",9.21,9.35,9.1675,9.3425,9246800,8.009557
"2004-02-12",9.3175,9.325,9.205,9.245,8623600,7.925971
"2004-02-13",9.205,9.3025,9.11,9.175,13490400,7.865954
"2004-02-17",9.125,9.785,9.1225,9.6875,29023200,8.305335
"2004-02-18",9.585,9.63,9.405,9.495,13220800,8.140296
"2004-02-19",9.545,9.645,9.4725,9.5125,13382400,8.1553
"2004-02-20",9.57,9.62,9.415,9.4425,12104400,8.095291
"2004-02-23",9.4125,9.5775,9.3625,9.4475,12122800,8.099574
"2004-02-24",9.48,9.79,9.47,9.715,19298400,8.328912
"2004-02-25",9.8175,9.92,9.6575,9.7375,17881200,8.348199
"2004-02-26",9.2825,9.4125,9.1875,9.3525,33430400,8.018132
"2004-02-27",9.31,9.4875,9.2725,9.35,17753600,8.015985
"2004-03-01",9.4725,9.49,9.305,9.4575,13156000,8.108149
"2004-03-02",9.45,9.4625,9.3025,9.3475,11044400,8.013843
"2004-03-03",9.3375,9.5,9.3125,9.4525,12037600,8.103862
"2004-03-04",9.4075,9.575,9.3875,9.4825,7395200,8.129581
