"","MUR.Open","MUR.High","MUR.Low","MUR.Close","MUR.Volume","MUR.Adjusted"
"2006-06-28",44.887737,45.889465,44.715027,45.880829,1408300,32.046974
"2006-06-29",46.373058,47.478413,46.096718,47.478413,1892600,33.162857
"2006-06-30",47.53886,48.799656,47.495682,48.238342,3196800,33.693661
"2006-07-03",48.324699,48.514679,48.091537,48.12608,516000,33.615246
"2006-07-05",47.322971,49.170986,47.236614,49.006908,2036200,34.230499
"2006-07-06",49.006908,49.654575,48.773746,48.799656,1682100,34.085732
"2006-07-07",48.929188,49.749569,47.962002,48.074265,1996700,33.579044
"2006-07-10",48.082901,48.937824,47.702934,48.480137,1108300,33.86256
"2006-07-11",47.616581,48.436962,47.115715,48.056995,1982900,33.566986
"2006-07-12",48.100174,48.359241,47.63385,48.264248,1210900,33.711754
"2006-07-13",48.411053,48.911919,47.83247,47.962002,1677800,33.500641
"2006-07-14",48.359241,49.257339,47.469776,49.13644,1735200,34.320972
"2006-07-17",48.445595,48.799656,46.96891,47.34024,1832800,33.066349
"2006-07-18",47.92746,48.445595,46.96891,47.65976,1293700,33.289528
"2006-07-19",47.694302,48.221069,47.07254,47.867012,1146500,33.434288
"2006-07-20",47.772022,48.488773,47.158894,47.184803,1972400,32.957775
"2006-07-21",47.176167,47.236614,45.673576,46.010365,1828300,32.137459
"2006-07-24",45.794472,47.150261,45.768566,46.986183,2253500,32.819046
"2006-07-25",47.495682,48.091537,46.649395,47.616581,1334200,33.259369
"2006-07-26",47.063904,47.063904,44.766838,45.941277,3604000,32.089207
"2006-07-27",46.761658,46.839378,45.319515,45.423141,1868300,31.727293
"2006-07-28",44.645943,45.224525,44.075993,44.231434,1830500,30.894896
"2006-07-31",44.231434,44.723663,43.791019,44.438686,2550400,31.039671
"2006-08-01",44.447323,45.008636,43.860104,44.844559,1762800,31.32316
"2006-08-02",45.207253,45.224525,43.721935,43.860104,2122900,30.635548
"2006-08-03",43.480137,43.601036,42.996544,43.177895,1913100,30.159029
"2006-08-04",43.782383,43.972366,42.590675,43.212437,1207400,30.183155
"2006-08-07",43.644215,43.86874,43.082901,43.557858,1271300,30.424419
"2006-08-08",43.49741,44.395508,43.445595,43.523315,1208900,30.400293
"2006-08-09",43.955093,44.861832,43.635578,44.343697,1468300,30.973314
"2006-08-10",43.661484,44.041451,43.117443,43.49741,1031500,30.382196
"2006-08-11",43.177895,43.713299,43.100174,43.644215,773000,30.590235
"2006-08-14",43.393784,43.402416,42.331608,42.530224,1142000,29.809427
"2006-08-15",42.962002,43.436962,42.521587,43.074265,853300,30.190752
"2006-08-16",43.134716,43.635578,42.746113,42.996544,1075200,30.13628
"2006-08-17",42.573402,42.711571,42.046631,42.210709,1006900,29.585493
"2006-08-18",42.305698,42.65976,41.848015,42.547497,774700,29.821535
"2006-08-21",42.763386,43.506046,42.711571,43.367874,1253000,30.39654
"2006-08-22",43.376511,44.050087,43.367874,43.989635,1008600,30.832329
"2006-08-23",43.609673,43.911919,42.573402,42.772022,1496200,29.978912
"2006-08-24",42.83247,43.108807,42.348877,42.772022,926000,29.978912
"2006-08-25",43.091537,43.566494,43.00518,43.160622,846400,30.251278
"2006-08-28",42.616581,43.143353,42.573402,43.013817,799000,30.148384
"2006-08-29",42.746113,42.746113,41.899826,42.374783,1236500,29.700487
"2006-08-30",42.288429,42.34024,41.200344,41.856647,1449300,29.33733
"2006-08-31",41.709843,42.322971,41.50259,42.236614,1093700,29.60364
"2006-09-01",42.227978,43.056995,41.960278,42.962002,1319500,30.112064
"2006-09-05",42.970638,43.134716,42.314335,42.892918,730600,30.063641
"2006-09-06",42.53886,42.53886,41.165802,41.295338,1482000,28.943909
"2006-09-07",41.303974,41.753021,41.044907,41.208981,1302100,28.883375
"2006-09-08",40.975819,41.321243,40.751297,40.880829,1464700,28.653376
"2006-09-11",40.880829,40.880829,39.464596,40.051815,2558900,28.072315
"2006-09-12",39.939552,40.449051,39.853195,40.328152,1415300,28.266003
"2006-09-13",40.811745,41.260796,40.388599,41.018997,1218300,28.750219
"2006-09-14",40.932644,41.580311,40.267704,40.46632,1872900,28.362846
"2006-09-15",40.630398,40.673576,40.189983,40.561314,3439600,28.429432
"2006-09-18",40.880829,41.830742,40.880829,41.683937,1287200,29.216276
"2006-09-19",41.683937,41.908463,40.233162,40.509499,1510300,28.39311
"2006-09-20",40.457687,40.742661,39.991364,40.250431,1633900,28.211529
"2006-09-21",40.46632,40.820381,40.025906,40.215889,2089000,28.187317
"2006-09-22",40.544041,40.552677,39.550949,40.034542,1436700,28.060202
"2006-09-25",39.637306,39.879101,38.860104,39.637306,1909000,27.781782
"2006-09-26",39.637306,40.915371,39.637306,40.241795,1704900,28.205477
"2006-09-27",40.587219,40.915371,39.982727,40.66494,1998500,28.502058
"2006-09-28",40.75993,41.50259,40.405872,41.338516,1770900,28.974167
"2006-09-29",41.303974,41.4076,40.474957,41.062176,1441100,28.780478
"2006-10-02",40.932644,41.096718,40.146805,40.155441,1064800,28.144941
"2006-10-03",39.620033,39.740932,38.911919,38.96373,1739600,27.309677
"2006-10-04",39.110535,40.66494,38.756477,40.500862,2506400,28.387058
"2006-10-05",41.278065,41.278065,40.431778,41.243523,2169700,28.907597
"2006-10-06",41.839378,42.089809,40.578583,41.96891,2696500,29.416006
"2006-10-09",42.357513,42.573402,41.718479,41.735752,1483500,29.252586
"2006-10-10",41.105354,42.16753,41.062176,42.132988,1890400,29.53101
"2006-10-11",41.917099,42.055267,41.42487,41.692574,1594600,29.222324
"2006-10-12",41.856647,42.746113,41.683937,42.702934,1714000,29.930489
"2006-10-13",42.92746,43.877377,42.797928,43.514679,1412400,30.499441
"2006-10-16",43.514679,44.507771,43.514679,44.421417,1478900,31.134983
"2006-10-17",44.257339,44.412781,43.367874,44.205528,1481300,30.983667
"2006-10-18",44.421417,44.749569,43.635578,43.782383,1279000,30.687065
"2006-10-19",43.998272,44.542313,43.454231,44.473228,1267600,31.171276
"2006-10-20",44.775475,44.853195,43.946461,44.214161,1128800,30.989698
"2006-10-23",43.825562,44.689117,43.609673,44.473228,1077100,31.171276
"2006-10-24",44.248703,45.181347,44.050087,44.982727,1277200,31.528385
"2006-10-25",44.119171,44.758205,43.618309,44.041451,2242600,30.86866
"2006-10-26",43.86874,43.877377,40.777203,41.381691,4410500,29.004435
"2006-10-27",41.208981,41.951641,40.164078,40.414509,2540300,28.326527
"2006-10-30",40.284973,40.414509,39.723663,39.835922,1901600,27.921003
"2006-10-31",39.689117,40.785839,39.127808,40.725388,2674900,28.544416
"2006-11-01",40.37133,40.690845,39.913643,40.310883,2295500,28.253887
"2006-11-02",40.310883,40.587219,39.723663,40.302246,1465400,28.247849
"2006-11-03",40.630398,41.018997,40.544041,40.906734,1548100,28.671528
"2006-11-06",40.716755,41.278065,40.233162,40.924007,1322600,28.683628
"2006-11-07",40.889465,41.398964,40.604492,41.355785,2331400,28.986271
"2006-11-08",41.234886,42.288429,41.113991,42.176167,2635300,29.668886
"2006-11-09",43.177895,43.376511,42.392056,42.944733,2024700,30.209528
"2006-11-10",42.83247,42.841106,41.70121,41.951641,1273200,29.510944
"2006-11-13",41.735752,42.478413,41.243523,42.271156,1747100,29.735712
"2006-11-14",42.417961,42.677029,41.770294,42.202072,1658100,29.687107
"2006-11-15",42.141624,43.177895,42.141624,43.108807,1492300,30.324945
"2006-11-16",43.307426,43.436962,42.020725,42.219345,1567500,29.699261
"2006-11-17",42.219345,43.013817,41.87392,42.754749,1714300,30.075895
"2006-11-20",42.746113,43.376511,42.582039,42.970638,1514400,30.227757
"2006-11-21",43.186527,44.119171,43.186527,44.058723,1788700,30.993166
"2006-11-22",44.058723,44.257339,43.445595,43.825562,1417100,30.829159
"2006-11-24",43.842831,44.645943,43.816925,44.13644,328900,31.047844
"2006-11-27",44.326424,44.740932,43.238342,43.583767,1624300,30.659069
"2006-11-28",43.635578,45.164078,43.635578,44.956821,1813800,31.624943
"2006-11-29",45.034542,46.545769,44.870468,46.364422,2110600,32.615128
"2006-11-30",45.587219,47.227978,45.587219,46.87392,2171800,32.973534
"2006-12-01",46.286701,46.511227,45.336788,46.157169,1986000,32.469334
"2006-12-04",45.768566,45.898102,45.060448,45.699482,1484400,32.147362
"2006-12-05",46.027634,46.355785,45.388599,46.183075,994600,32.487545
"2006-12-06",45.854923,46.666668,45.768566,46.113991,1493700,32.438946
"2006-12-07",46.113991,46.390327,45.794472,46.157169,928000,32.469334
"2006-12-08",46.545769,46.632126,46.079449,46.243523,877800,32.53006
"2006-12-11",46.070812,46.355785,45.906734,46.200344,1015600,32.499702
"2006-12-12",46.200344,46.476685,45.854923,46.32988,1187200,32.590824
"2006-12-13",46.373058,46.571674,46.165802,46.416233,1557200,32.651577
"2006-12-14",46.683937,46.96891,46.200344,46.770294,920400,32.900631
"2006-12-15",46.770294,46.770294,45.405872,45.595856,3080800,32.074486
"2006-12-18",45.595856,45.595856,43.920551,44.050087,2922400,30.987097
"2006-12-19",43.955093,44.499138,43.419689,44.196892,4270700,31.090366
"2006-12-20",44.214161,44.844559,43.929188,44.041451,1314200,30.981026
"2006-12-21",44.343697,44.395508,43.618309,44.041451,1150100,30.981026
"2006-12-22",44.050087,44.050087,43.436962,43.696026,885900,30.738043
"2006-12-26",43.696026,44.222797,43.229706,43.739204,653300,30.768408
"2006-12-27",43.911919,44.386875,43.583767,44.360966,700400,31.20579
"2006-12-28",44.386875,44.550949,43.808289,44.145077,799800,31.053921
"2006-12-29",43.911919,44.093266,43.514679,43.911919,811400,30.889904
"2007-01-03",43.96373,43.96373,41.373058,41.925735,2922300,29.492725
"2007-01-04",41.917099,42.556129,41.32988,41.442142,2377900,29.152542
"2007-01-05",41.468048,41.882557,41.096718,41.614853,1490200,29.274023
"2007-01-08",41.666668,42.288429,40.889465,41.183075,1684700,28.970285
"2007-01-09",40.889465,41.519863,40.19862,40.975819,1696400,28.824503
"2007-01-10",40.630398,40.803108,39.792747,40.077721,2413500,28.192734
"2007-01-11",40.354057,41.364422,39.810017,39.939552,1936100,28.095537
"2007-01-12",39.671848,40.656303,39.248703,40.250431,3227600,28.314228
"2007-01-16",40.241795,40.725388,39.464596,39.663212,1931700,27.901144
"2007-01-17",39.663212,40.587219,39.663212,40.19862,1799800,28.277784
"2007-01-18",40.241795,40.734024,39.594128,39.879101,1417600,28.053007
"2007-01-19",40.544041,40.569946,39.723663,40.354057,2509700,28.387133
"2007-01-22",40.993092,41.295338,40.595856,41.183075,2812800,28.970285
"2007-01-23",41.373058,42.245251,41.373058,41.99482,2084100,29.541315
"2007-01-24",41.960278,41.96891,40.699482,41.632126,1734100,29.286186
"2007-01-25",41.632126,41.960278,40.906734,41.122623,1562000,28.927776
"2007-01-26",41.960278,42.443871,41.390327,42.055267,1976000,29.583836
"2007-01-29",42.184803,42.392056,41.753021,42.193436,1920100,29.68103
"2007-01-30",42.409325,43.186527,42.314335,42.970638,2278800,30.227757
"2007-01-31",42.789291,43.376511,42.26252,42.92746,1415700,30.197395
"2007-02-01",42.936096,44.360966,42.193436,43.765114,2938400,30.786648
"2007-02-02",44.948185,44.991364,43.307426,44.490501,3774300,31.296911
"2007-02-05",44.568222,44.844559,44.075993,44.274612,1835100,31.145037
"2007-02-06",44.430054,44.654575,43.549221,43.998272,1678400,30.950655
"2007-02-07",44.214161,44.352333,43.436962,43.661484,1240900,30.713739
"2007-02-08",43.644215,44.663212,43.411053,44.559586,1859700,31.345512
"2007-02-09",44.438686,44.594128,43.920551,44.205528,1092900,31.201481
"2007-02-12",43.937824,43.937824,42.962002,43.290157,1253300,30.555382
"2007-02-13",43.506046,44.386875,43.506046,44.170986,1381400,31.177099
"2007-02-14",44.170986,44.974094,43.981003,44.62867,2286100,31.500151
"2007-02-15",44.430054,44.654575,43.937824,44.283245,1563200,31.256338
"2007-02-16",44.127808,44.473228,44.032814,44.274612,651200,31.250233
"2007-02-20",43.929188,44.093266,43.601036,44.032814,538300,31.07958
"2007-02-21",44.041451,44.740932,43.721935,44.62867,1179100,31.500151
"2007-02-22",44.637306,45.215889,44.559586,45.051815,1367500,31.798815
"2007-02-23",45.215889,45.345425,44.447323,44.663212,1230700,31.524529
"2007-02-26",45.362694,45.768566,45.112263,45.647667,1541400,32.219372
"2007-02-27",45.509499,45.526772,43.566494,44.015545,2145500,31.067379
"2007-02-28",44.024181,45.267704,43.773746,44.749569,2458600,31.585476
"2007-03-01",44.749569,45.025906,43.808289,44.602764,1870600,31.481857
"2007-03-02",44.654575,44.715027,43.739204,43.860104,1677000,30.957674
"2007-03-05",43.626942,44.214161,43.186527,43.808289,2636500,30.921097
"2007-03-06",44.274612,44.732296,44.16235,44.594128,1716700,31.475775
"2007-03-07",44.352333,45.561314,44.352333,45.112263,2337400,31.84148
"2007-03-08",45.388599,45.578583,44.922279,45.129532,1033700,31.853661
"2007-03-09",45.129532,45.967186,44.887737,45.379967,2213400,32.030434
"2007-03-12",44.818653,45.310883,44.654575,45.017273,935400,31.774429
"2007-03-13",44.991364,45.336788,43.929188,44.084629,1624500,31.116146
"2007-03-14",44.386875,44.784111,43.704662,44.740932,1634100,31.57938
"2007-03-15",44.784111,45.164078,44.386875,45.043179,1111700,31.792719
"2007-03-16",45.164078,45.189983,44.015545,44.360966,1558800,31.31119
"2007-03-19",44.90501,45.146805,44.559586,44.965458,846800,31.737852
"2007-03-20",44.818653,45.241795,44.568222,45.155441,845900,31.871948
"2007-03-21",44.395508,46.096718,44.395508,46.010365,1469000,32.47538
"2007-03-22",46.312607,47.089809,46.312607,46.692574,2323700,32.956905
"2007-03-23",46.813473,47.271156,46.459412,46.882557,1382300,33.090992
"2007-03-26",47.202072,47.417961,46.571674,47.314335,946700,33.395756
"2007-03-27",47.305698,47.305698,46.623489,46.87392,1416900,33.084911
"2007-03-28",47.322971,47.426598,46.295338,46.658031,1932100,32.93251
"2007-03-29",47.132988,47.141624,46.493954,46.848015,2338900,33.066616
"2007-03-30",46.770294,46.778931,45.993092,46.113991,1558500,32.548515
"2007-04-02",46.32988,46.632126,46.139896,46.450779,1277700,32.786228
"2007-04-03",46.174438,46.683937,45.958549,46.373058,1407600,32.731377
"2007-04-04",46.122623,46.675301,45.906734,46.416233,2100700,32.761856
"2007-04-05",46.373058,46.865284,46.217617,46.519863,1359000,32.834999
"2007-04-09",46.174438,46.537132,45.656303,45.906734,1673700,32.402237
"2007-04-10",46.027634,46.70121,45.906734,46.597584,1028900,32.889866
"2007-04-11",46.70121,47.063904,46.485321,46.675301,1190600,32.94471
"2007-04-12",47.504318,48.816925,47.314335,48.791019,3136200,34.438034
"2007-04-13",48.661484,49.050087,48.143353,48.799656,1776100,34.444138
"2007-04-16",48.877377,49.075993,48.350605,48.808289,1235200,34.450226
"2007-04-17",48.96373,49.369602,48.601036,48.860104,1269200,34.486805
"2007-04-18",48.506046,49.006908,48.367874,48.816925,1245800,34.456318
"2007-04-19",48.687393,48.96373,48.074265,48.531952,1587200,34.255196
"2007-04-20",48.972366,49.274612,48.333332,49.274612,1895100,34.779381
"2007-04-23",49.274612,49.481865,48.825562,49.058723,1028900,34.626999
"2007-04-24",49.050087,49.179619,48.471504,48.808289,1380100,34.450226
"2007-04-25",50.017273,50.690845,48.989635,50.319515,1531200,35.516895
"2007-04-26",49.13644,49.222797,48.385147,48.721935,2446900,34.389278
"2007-04-27",48.721935,48.86874,47.944733,48.601036,1202500,34.303944
"2007-04-30",48.609673,49.291882,47.823833,47.875648,1444300,33.79195
"2007-05-01",47.875648,48.169258,47.184803,47.867012,2091000,33.785851
"2007-05-02",47.867012,49.093266,47.728844,48.886009,1591400,34.505096
"2007-05-03",48.5924,50.008636,48.5924,49.80138,2156700,35.151196
"2007-05-04",49.853195,50.405872,49.274612,49.559586,1947900,34.980511
"2007-05-07",49.559586,49.602764,48.911919,49.412781,1125200,34.876904
"2007-05-08",49.222797,49.542313,48.549221,49.386875,1203900,34.858616
"2007-05-09",49.421417,49.697754,48.644215,49.542313,1319500,35.074867
"2007-05-10",49.784111,49.913643,48.713299,49.050087,1504000,34.72636
"2007-05-11",49.395508,50.034542,49.093266,49.853195,981900,35.294964
"2007-05-14",50.017273,50.129532,49.447323,49.53368,1421300,35.068745
"2007-05-15",49.53368,50.138168,49.274612,49.602764,968600,35.117653
"2007-05-16",49.611401,49.870468,49.024181,49.438686,985900,35.001492
"2007-05-17",49.585491,50.682209,49.274612,50.189983,1509300,35.533401
"2007-05-18",50.189983,51.804836,49.620033,51.563038,2379400,36.505489
"2007-05-21",51.7962,53.00518,51.545769,52.668392,2333900,37.288059
"2007-05-22",52.63385,53.056995,51.804836,51.908463,2943600,36.750042
"2007-05-23",51.99482,52.202072,51.13126,51.519863,2527100,36.474918
"2007-05-24",51.709843,52.029362,50,50.354057,1567900,35.649563
"2007-05-25",50.794472,51.165802,50.66494,50.975819,606200,36.089748
"2007-05-29",50.66494,51.03627,49.853195,50.397236,1631500,35.68013
"2007-05-30",50.250431,51.001728,49.930916,51.001728,2103300,36.108093
"2007-05-31",51.260796,51.321243,50.259068,50.949913,2225200,36.071404
"2007-06-01",51.165802,51.632126,50.906734,51.476685,1405200,36.444355
"2007-06-04",51.476685,52.245251,51.278065,51.960278,1584700,36.786728
"2007-06-05",51.528496,51.925735,51.398964,51.778931,1294000,36.658329
"2007-06-06",51.778931,51.908463,50.915371,51.295338,1019900,36.315952
"2007-06-07",51.295338,51.563038,50.595856,50.595856,1560700,35.820751
"2007-06-08",50.604492,51.027634,50.120899,50.949913,1325000,36.071404
"2007-06-11",50.181347,51.321243,50.181347,50.941277,941600,36.065292
"2007-06-12",50.449051,50.949913,50.164078,50.423141,1474700,35.698467
"2007-06-13",50.639034,51.001728,50.181347,50.941277,1720400,36.065292
"2007-06-14",51.295338,51.804836,51.03627,51.217617,3630000,36.260944
"2007-06-15",51.7962,52.176167,51.623489,51.70121,3233200,36.603302
"2007-06-18",51.899826,51.943005,51.442142,51.761658,2480200,36.646114
"2007-06-19",51.381691,51.649395,51.113991,51.468048,1479400,36.438236
"2007-06-20",51.640759,51.813473,50.09499,50.207253,1400900,35.545616
"2007-06-21",50.66494,51.571674,50.604492,51.226254,1657700,36.267052
"2007-06-22",51.088081,51.4076,50.328152,50.569946,2004100,35.802399
"2007-06-25",50.086357,51.226254,49.810017,50.29361,1262900,35.606758
"2007-06-26",50.46632,50.518135,49.119171,49.317791,1598300,34.915901
"2007-06-27",49.006908,50.267704,48.471504,50.19862,2071700,35.539513
"2007-06-28",50.431778,51.03627,50.397236,50.803108,1547400,35.96748
"2007-06-29",51.088081,51.753021,51.03627,51.32988,1764200,36.340405
"2007-07-02",51.468048,52.409325,51.468048,52.409325,1792600,37.104641
"2007-07-03",52.409325,52.590675,52.253887,52.452503,608700,37.135216
"2007-07-05",52.65976,52.677029,51.658031,52.271156,1067900,37.006809
"2007-07-06",52.616581,52.677029,52.07254,52.512955,1312800,37.178013
"2007-07-09",52.478413,53.661484,52.478413,53.264248,1756400,37.709911
"2007-07-10",52.936096,53.782383,52.677029,53.195164,1435900,37.660999
"2007-07-11",52.936096,53.480137,52.677029,53.290157,1199500,37.728241
"2007-07-12",53.626942,53.989635,53.169258,53.583767,1787300,37.936119
