"","MAR.Open","MAR.High","MAR.Low","MAR.Close","MAR.Volume","MAR.Adjusted"
"2006-03-03",31.755917,31.905071,31.639389,31.718628,1433800,27.152763
"2006-03-06",31.858459,32.268635,31.779222,31.886427,1930000,27.296408
"2006-03-07",31.769899,31.909733,31.532185,31.639389,1889100,27.084919
"2006-03-08",31.644051,31.961004,31.550829,31.923716,1269000,27.32832
"2006-03-09",31.839815,32.133465,31.835155,31.858459,1381800,27.272461
"2006-03-10",31.788544,31.998293,31.653374,31.662695,2293400,27.104883
"2006-03-13",31.718628,31.835155,31.527523,31.546167,1925600,27.005123
"2006-03-14",31.504219,31.662695,31.415657,31.504219,2268300,26.969215
"2006-03-15",31.485575,31.644051,31.429642,31.499557,1875300,26.965229
"2006-03-16",31.616085,31.844477,31.504219,31.723289,2271400,27.156752
"2006-03-17",31.937698,32.277958,31.797867,32.277958,2252600,27.631575
"2006-03-20",32.222023,32.389824,32.021599,32.184734,1454900,27.551769
"2006-03-21",32.277958,32.534317,32.105495,32.380501,2145900,27.71936
"2006-03-22",32.184734,32.562283,32.184734,32.413128,1602900,27.74728
"2006-03-23",32.170753,32.380501,32.128803,32.301262,2311100,27.651527
"2006-03-24",32.949154,32.949154,31.653374,32.068207,1933900,27.452023
"2006-03-27",32.021599,32.236008,31.928377,32.096176,1538700,27.475965
"2006-03-28",32.021599,32.217361,31.881765,31.970325,1658400,27.368225
"2006-03-29",31.951681,32.394485,31.951681,32.263973,1370800,27.661945
"2006-03-30",32.128803,32.389824,32.11948,32.310585,1503000,27.701912
"2006-03-31",32.287281,32.32457,31.974987,31.974987,2023800,27.414179
"2006-04-03",31.998293,32.799999,31.961004,32.627537,4331100,27.97365
"2006-04-04",32.632198,32.986443,32.413128,32.953812,2318300,28.253387
"2006-04-05",32.790676,33.606365,32.748726,33.489838,4118900,28.712967
"2006-04-06",33.485176,33.764839,33.326698,33.704247,1869400,28.896786
"2006-04-07",33.629669,34.039845,33.559753,33.741535,3705800,28.928759
"2006-04-10",33.657635,33.657635,33.163563,33.308056,2314700,28.557106
"2006-04-11",33.391956,33.531788,32.734741,32.734741,2409900,28.065571
"2006-04-12",32.711437,32.893219,32.576267,32.711437,2434400,28.045588
"2006-04-13",32.767368,33.014408,32.585587,32.664825,1475100,28.005625
"2006-04-17",32.865253,33.410599,32.860592,33.37331,2434200,28.61306
"2006-04-18",33.46653,34.086456,33.447887,33.904675,3596800,29.068621
"2006-04-19",33.997894,34.137726,33.797466,34.058487,2430300,29.200499
"2006-04-20",33.666958,34.2729,33.666958,34.147049,2503900,29.27643
"2006-04-21",34.258915,34.342815,33.839417,34.198322,2018600,29.320387
"2006-04-24",34.058487,34.235611,33.946621,33.993233,2247400,29.144548
"2006-04-25",34.10976,34.119083,33.489838,33.718231,1774800,28.908779
"2006-04-26",33.722893,33.862724,33.37331,33.862724,1865000,29.032654
"2006-04-27",33.862724,34.766972,33.839417,34.352135,2869700,29.452263
"2006-04-28",34.235611,34.58519,33.979252,34.058487,1744300,29.200499
"2006-05-01",34.02586,34.324169,34.021198,34.207642,1903200,29.328377
"2006-05-02",34.347477,34.454681,33.93264,34.044506,2177200,29.188507
"2006-05-03",33.951283,34.49197,33.951283,34.422054,1778600,29.512207
"2006-05-04",34.328831,34.916126,34.310188,34.864853,2307500,29.891844
"2006-05-05",34.934772,35.219097,34.827564,35.10257,1887200,30.095665
"2006-05-08",35.10257,35.601303,34.608494,35.601303,2417100,30.523266
"2006-05-09",35.470795,35.778427,35.410202,35.731815,1884400,30.635153
"2006-05-10",35.610626,35.689865,35.428844,35.587322,2079900,30.511276
"2006-05-11",35.49876,35.657238,35.055958,35.219097,2432100,30.195564
"2006-05-12",34.98138,35.111893,34.752991,34.916126,2192200,29.935808
"2006-05-15",34.916126,35.037315,34.71104,35.000027,2257000,30.007742
"2006-05-16",34.962738,35.191132,34.911465,34.962738,1688200,29.975767
"2006-05-17",34.608494,34.757648,33.923317,33.965267,3482700,29.120575
"2006-05-18",33.960606,34.254253,33.685604,33.685604,2348800,28.8808
"2006-05-19",34.119083,34.380104,33.937302,34.226288,3692300,29.344358
"2006-05-22",33.834755,34.137726,33.541107,33.764839,2550500,28.948742
"2006-05-23",33.886028,34.156372,33.410599,33.410599,2556500,28.645031
"2006-05-24",33.41526,33.867386,33.144917,33.564415,3262500,28.776894
"2006-05-25",33.788147,33.997894,33.657635,33.862724,2097700,29.032654
"2006-05-26",33.979252,34.366119,33.816113,34.091114,1611300,29.228477
"2006-05-30",34.091114,34.100437,33.405937,33.41526,2420100,28.649027
"2006-05-31",33.494499,34.081795,33.494499,33.71357,1820600,28.904779
"2006-06-01",33.732212,34.850872,33.732212,34.780956,2428200,29.819916
"2006-06-02",34.780956,34.934772,34.384766,34.529259,2898900,29.604122
"2006-06-05",34.314846,34.40807,34.02586,34.072472,1865000,29.212484
"2006-06-06",34.02586,34.044506,33.350006,33.652973,3377700,28.852819
"2006-06-07",33.746197,34.235611,33.704247,34.030521,2752200,29.176516
"2006-06-08",34.030521,34.030521,33.322037,33.587719,5241700,28.796881
"2006-06-09",33.657635,34.151711,33.657635,33.955944,2029700,29.112583
"2006-06-12",34.072472,34.212303,33.615685,33.625008,2629400,28.828854
"2006-06-13",33.37331,33.969929,32.786015,33.093647,3046900,28.373283
"2006-06-14",33.102966,33.438564,32.357197,32.702114,4309100,28.037588
"2006-06-15",32.702114,33.671619,32.431774,33.578396,2544200,28.788881
"2006-06-16",33.541107,33.718231,33.438564,33.531788,1964800,28.748932
"2006-06-19",33.652973,33.895351,33.503819,33.559753,1572000,28.7729
"2006-06-20",33.485176,34.007217,33.354668,33.736874,1731300,28.975471
"2006-06-21",33.736874,34.091114,33.606365,34.053829,1525800,29.247688
"2006-06-22",34.305527,34.305527,33.475853,33.559753,1536500,28.823349
"2006-06-23",33.429241,34.035183,33.419922,33.820774,1500900,29.047527
"2006-06-26",33.746197,34.02586,33.625008,33.839417,1249800,29.063532
"2006-06-27",33.652973,33.969929,33.559753,33.699585,1397100,28.943438
"2006-06-28",33.708908,34.137726,33.708908,34.091114,1332400,29.279713
"2006-06-29",34.240269,35.22842,34.240269,35.163162,2611900,30.200449
"2006-06-30",35.424183,35.834358,35.349606,35.536049,1934400,30.520714
"2006-07-03",35.536049,35.601303,35.340286,35.489437,1076800,30.480694
"2006-07-05",35.256386,35.256386,34.771633,35.004688,2162100,30.064344
"2006-07-06",34.986042,35.368252,34.930111,35.060619,2707100,30.112391
"2006-07-07",34.892822,35.209774,34.734344,34.836887,3300900,29.920221
"2006-07-10",34.9674,35.14452,34.902142,34.976719,1961600,30.040327
"2006-07-11",34.920788,35.23774,34.547901,34.958076,2707200,30.024317
"2006-07-12",35.004688,35.14452,34.594513,34.836887,2943100,29.920221
"2006-07-13",35.619949,35.759781,33.559753,33.699585,7595200,28.943438
"2006-07-14",33.839417,33.84874,32.627537,32.860592,5964300,28.222857
"2006-07-17",32.674149,34.212303,32.45974,34.147049,4463000,29.327755
"2006-07-18",33.867386,34.342815,33.429241,33.783485,2579700,29.015503
"2006-07-19",34.091114,34.538578,33.969929,34.417393,2282200,29.559946
"2006-07-20",34.510612,34.58519,33.979252,33.988571,2145700,29.191654
"2006-07-21",34.212303,34.212303,33.037712,33.084324,3017100,28.415012
"2006-07-24",33.37331,34.361458,33.37331,34.28688,2397200,29.447851
"2006-07-25",34.28688,35.125874,33.830097,35.004688,2611200,30.064344
"2006-07-26",34.752991,34.76231,34.02586,34.02586,4389600,29.22366
"2006-07-27",34.035183,34.305527,32.431774,32.45974,7609800,27.878582
"2006-07-28",32.590248,33.158901,32.245331,32.935169,4556600,28.286909
"2006-07-31",32.81398,33.261444,32.646183,32.795338,1680600,28.166811
"2006-08-01",32.804657,32.832626,32.441093,32.776691,2310700,28.150801
"2006-08-02",32.81398,33.503819,32.81398,33.485176,1813000,28.759293
"2006-08-03",33.485176,34.119083,33.037712,33.93264,3378000,29.143608
"2006-08-04",34.398746,34.650444,33.55043,33.559753,3199300,28.823349
"2006-08-07",33.55043,33.839417,33.233479,33.55043,1864600,28.815346
"2006-08-08",33.55043,33.559753,32.739403,32.767368,1624900,28.142796
"2006-08-09",32.9911,33.158901,32.552959,32.590248,2790600,27.990669
"2006-08-10",32.347874,33.037712,31.974987,32.963135,3264300,28.310921
"2006-08-11",32.953812,33.363987,32.786015,33.075001,2670000,28.407001
"2006-08-14",33.308056,33.792809,33.308056,33.569077,1496200,28.831347
"2006-08-15",33.997894,33.997894,33.559753,33.811451,1611100,29.039518
"2006-08-16",33.839417,34.58519,33.774162,34.473324,1601000,29.607971
"2006-08-17",34.473324,34.902142,34.436035,34.706379,1319100,29.808146
"2006-08-18",34.743668,34.799599,34.314846,34.678413,1083200,29.784121
"2006-08-21",34.436035,34.678413,34.119083,34.212303,1095200,29.383795
"2006-08-22",34.02586,34.575867,34.02586,34.277557,1415600,29.439844
"2006-08-23",34.277557,34.324169,33.876705,33.93264,1326500,29.143608
"2006-08-24",33.764839,34.119083,33.764839,33.923317,1075800,29.135588
"2006-08-25",33.746197,33.802128,33.382633,33.559753,1368200,28.823349
"2006-08-28",33.438564,34.417393,33.438564,34.072472,1575300,29.263697
"2006-08-29",33.979252,34.641125,33.979252,34.547901,1275800,29.672035
"2006-08-30",34.482647,34.678413,34.370781,34.575867,1183300,29.746616
"2006-08-31",34.58519,35.340286,34.519936,35.107231,1663200,30.203762
"2006-09-01",35.023331,35.349606,34.799599,34.855534,1945900,29.987228
"2006-09-05",34.9674,35.40554,34.958076,35.051296,1268800,30.155643
"2006-09-06",34.697056,34.930111,34.547901,34.622478,1381400,29.786728
"2006-09-07",34.445358,34.771633,33.811451,34.603836,2466400,29.770678
"2006-09-08",34.697056,35.060619,34.66909,34.976719,2081600,30.091475
"2006-09-11",34.976719,35.489437,34.752991,35.293674,2672500,30.364161
"2006-09-12",35.293674,36.524197,35.247063,36.365723,2644800,31.286482
"2006-09-13",36.207245,36.766575,36.207245,36.393688,2030600,31.310545
"2006-09-14",36.3564,36.365723,35.890293,36.020802,1811300,30.989742
"2006-09-15",36.076736,36.169956,35.955547,36.048767,2987700,31.013794
"2006-09-18",36.104702,36.403011,35.936901,36.05809,1428800,31.02182
"2006-09-19",36.188599,36.197922,35.806393,36.179279,1385900,31.126066
"2006-09-20",36.403011,36.664032,36.272499,36.542843,1535700,31.438864
"2006-09-21",36.691998,37.046238,36.337753,36.496231,2307300,31.398762
"2006-09-22",36.496231,36.496231,35.591984,35.88097,1816600,30.869432
"2006-09-25",35.871647,36.319111,35.330963,36.23521,2450800,31.174196
"2006-09-26",36.169956,36.468266,36.002159,36.05809,2027500,31.02182
"2006-09-27",36.05809,36.458942,36.011478,36.030125,2247600,30.997759
"2006-09-28",36.188599,36.207245,35.853004,35.871647,1854000,30.861414
"2006-09-29",35.79707,36.496231,35.79707,36.020802,2017200,30.989742
"2006-10-02",36.216568,36.747929,36.216568,36.449619,2846600,31.358671
"2006-10-03",36.3564,36.365723,35.32164,35.386894,6180500,30.444366
"2006-10-04",35.386894,35.96487,35.312317,35.731815,4154100,30.741108
"2006-10-05",35.731815,38.38863,35.70385,38.080997,8300000,32.762177
"2006-10-06",37.8293,37.978455,37.307259,37.614891,4263500,32.361176
"2006-10-09",37.614891,37.810654,37.242004,37.456413,2546700,32.224834
"2006-10-10",37.577602,37.941166,37.428448,37.801334,1834100,32.521576
"2006-10-11",37.503025,37.661499,36.841152,37.008949,2298100,31.839874
"2006-10-12",37.242004,37.456413,37.074203,37.381836,1625500,32.160671
"2006-10-13",37.288616,38.127609,37.288616,38.080997,1878200,32.762177
"2006-10-16",38.136932,38.369984,37.782688,38.258118,1716300,32.914577
"2006-10-17",37.894554,38.584393,37.614891,38.453884,2244400,33.082989
"2006-10-18",38.873383,38.919991,38.025066,38.286083,1886200,32.938629
"2006-10-19",38.621681,38.994568,37.847942,38.314053,2953100,32.962688
"2006-10-20",38.472527,38.975925,38.314053,38.780159,1991100,33.363693
"2006-10-23",38.686939,39.04118,38.56575,39.04118,2209100,33.588253
"2006-10-24",39.04118,39.134399,38.836094,39.078468,1713400,33.620338
"2006-10-25",38.873383,39.097111,38.668293,38.985245,1626000,33.540142
"2006-10-26",38.789482,38.873383,38.276764,38.808125,1686300,33.387749
"2006-10-27",38.686939,38.836094,38.379307,38.686939,1931300,33.283497
"2006-10-30",38.686939,39.153046,38.453884,39.134399,1563000,33.668449
"2006-10-31",39.153046,39.386101,38.705582,38.938637,2281700,33.500038
"2006-11-01",39.059822,39.171688,38.649651,39.162369,2107000,33.692528
"2006-11-02",38.975925,39.348812,38.798805,39.348812,2311900,33.852913
"2006-11-03",39.348812,39.386101,38.957279,39.106434,2441300,33.644398
"2006-11-06",39.619152,40.625946,39.572544,39.805595,3672400,34.245914
"2006-11-07",39.656441,40.094582,39.469997,40.020004,1938500,34.430359
"2006-11-08",40.057293,40.439503,39.656441,40.33696,1997900,34.70306
"2006-11-09",40.308994,40.504757,40.085262,40.448826,2065500,34.799294
"2006-11-10",40.458145,40.840355,40.243736,40.775101,1236800,35.080002
"2006-11-13",40.821712,41.558163,40.775101,41.530193,2155700,35.72963
"2006-11-14",41.436974,41.791214,41.110699,41.72596,2315900,35.898056
"2006-11-15",41.623417,42.10817,41.381039,41.828503,1798900,35.986267
"2006-11-16",42.257324,42.257324,41.912403,42.033592,1987200,36.162724
"2006-11-17",41.90308,42.192066,41.744602,42.192066,1268400,36.299057
"2006-11-20",41.446297,42.63953,41.446297,42.583599,1551000,36.635902
"2006-11-21",42.648853,42.863262,42.182747,42.201389,3355000,36.307076
"2006-11-22",42.434444,43.692936,42.415798,43.58107,3526200,37.494049
"2006-11-24",42.881908,43.348015,42.835297,43.301403,953300,37.253445
"2006-11-27",42.182747,42.695465,41.716637,41.865791,4280400,36.018349
"2006-11-28",41.604771,41.80986,41.241207,41.800537,3955100,35.962212
"2006-11-29",41.800537,42.322578,41.791214,42.136135,2855600,36.250938
"2006-11-30",42.126812,42.294613,41.837826,42.089523,1806800,36.210831
"2006-12-01",42.164101,42.359867,41.772572,42.145458,1829500,36.258965
"2006-12-04",42.434444,43.329369,42.425121,43.329369,1942500,37.277515
"2006-12-05",43.357338,43.543781,42.947163,43.366657,1994200,37.360229
"2006-12-06",43.37598,43.525135,43.180214,43.254791,1333500,37.263855
"2006-12-07",43.348015,43.394627,42.947163,43.152248,1642000,37.17551
"2006-12-08",43.152248,43.525135,43.10564,43.245472,1297100,37.255821
"2006-12-11",43.003094,43.124283,42.742073,42.807331,2152400,36.878365
"2006-12-12",42.881908,43.161572,42.760719,42.881908,2107200,36.942623
"2006-12-13",43.245472,43.357338,43.02174,43.124283,1395700,37.151409
"2006-12-14",43.161572,43.571747,43.012417,43.506493,1390000,37.480694
"2006-12-15",43.646324,43.786156,42.81665,42.81665,2960500,36.886395
"2006-12-18",42.825974,43.264114,42.676819,42.760719,1695000,36.838207
"2006-12-19",42.760719,43.29208,42.46241,43.208183,1534400,37.223713
"2006-12-20",43.226826,43.814121,43.226826,43.627678,1590300,37.585098
"2006-12-21",43.543781,43.786156,43.320049,43.450558,1236900,37.432503
"2006-12-22",43.478523,43.804802,43.282761,43.497169,1773700,37.472652
"2006-12-26",43.469204,44.214973,43.264114,44.103107,1602800,37.99469
"2006-12-27",44.103107,44.606506,44.065819,44.513283,1937800,38.348034
"2006-12-28",44.559895,45.035324,44.466675,44.839558,1113700,38.62912
"2006-12-29",44.783627,44.79295,44.41074,44.485317,1290800,38.323944
"2007-01-03",44.466675,44.606506,43.991241,44.131077,2575100,38.018776
"2007-01-04",43.627678,43.795479,42.602242,43.040382,3576100,37.079151
"2007-01-05",42.788685,42.881908,41.940369,42.042912,3719800,36.219833
"2007-01-08",42.10817,42.93784,41.753925,42.536987,3012200,36.64547
"2007-01-09",42.443764,43.19886,42.443764,43.096317,3695600,37.127316
"2007-01-10",43.096317,43.348015,42.807331,43.301403,1996800,37.304001
"2007-01-11",43.487846,43.767513,43.254791,43.683613,2322200,37.633286
"2007-01-12",43.58107,44.131077,43.58107,43.981922,1621100,37.890274
"2007-01-16",43.842087,44.298874,43.67429,44.187008,2032200,38.066967
"2007-01-17",44.196331,44.336163,43.907345,44.047176,2726000,37.946499
"2007-01-18",44.093788,44.187008,43.655647,43.748867,1944100,37.689507
"2007-01-19",43.776833,44.31752,43.748867,43.888699,2261200,37.809967
"2007-01-22",43.842087,43.944633,43.459881,43.664967,1828900,37.617222
"2007-01-23",43.730225,44.187008,43.618359,44.000565,2265500,37.90633
"2007-01-24",44.009888,44.625149,43.93531,44.438705,2449200,38.283787
"2007-01-25",44.354809,44.569218,43.75819,43.767513,3022800,37.705563
"2007-01-26",43.814121,44.140396,43.441235,43.870056,2522600,37.793892
"2007-01-29",43.879375,44.047176,43.609035,43.637001,2400700,37.593121
"2007-01-30",44.000565,44.121754,43.394627,43.562424,2614500,37.528873
"2007-01-31",43.711578,45.035324,43.711578,44.876846,2993800,38.661255
"2007-02-01",44.886169,45.790421,44.783627,45.697197,2843600,39.367985
"2007-02-02",45.650585,45.79974,45.212444,45.482788,2071300,39.18327
"2007-02-05",45.538719,46.042118,45.482788,46.014149,1954800,39.641033
"2007-02-06",45.958218,46.526871,45.631943,46.228561,2230500,39.825748
"2007-02-07",46.228561,47.114166,46.228561,46.731956,2897400,40.259426
"2007-02-08",46.731956,48.00909,46.564159,47.73875,2934900,41.126778
"2007-02-09",47.067554,47.65485,45.566689,45.762451,4456300,39.424202
"2007-02-12",45.939571,46.032795,45.380245,45.585331,2633600,39.271599
"2007-02-13",45.678555,46.247204,45.464142,45.715843,3290200,39.384048
"2007-02-14",45.725163,46.256527,45.566689,45.762451,5191700,39.424202
"2007-02-15",45.855675,46.209915,45.781097,46.032795,2146700,39.657089
"2007-02-16",45.79974,46.191273,45.594654,45.995506,2090500,39.624969
"2007-02-20",45.911606,46.508224,45.734486,46.284492,2070000,39.873943
"2007-02-21",45.967541,46.396358,45.911606,46.35907,1666300,39.938198
"2007-02-22",46.237881,46.377716,45.79974,46.107372,1866900,39.72134
"2007-02-23",46.247204,46.303139,45.995506,46.135338,2380300,39.745438
"2007-02-26",46.172626,46.35907,45.520077,45.743809,1836500,39.408142
"2007-02-27",45.520077,45.5294,44.056499,44.280231,3512700,38.147266
"2007-02-28",43.888699,44.951424,43.217503,44.662437,4206000,38.476547
"2007-03-01",44.187008,44.625149,43.487846,44.448029,3267000,38.291828
"2007-03-02",44.298874,44.737015,44.047176,44.326839,3618600,38.187412
"2007-03-05",43.814121,44.000565,43.282761,43.310726,3500700,37.312054
"2007-03-06",43.562424,44.382774,43.562424,44.093788,2506900,37.986649
"2007-03-07",43.58107,44.49464,43.58107,44.326839,1777800,38.187412
"2007-03-08",44.848881,45.380245,44.671761,45.165836,2262000,38.910213
"2007-03-09",45.426853,45.631943,44.932781,45.249733,2165800,38.982479
"2007-03-12",45.259056,45.482788,44.923458,45.14719,1353800,38.89415
"2007-03-13",45.072613,45.128548,44.58786,44.615826,2204700,38.436386
"2007-03-14",44.522606,44.876846,43.618359,44.503963,2881900,38.340008
"2007-03-15",44.401417,44.904816,44.401417,44.578537,2122800,38.404243
"2007-03-16",44.58786,44.774303,44.037853,44.214973,2892000,38.091049
"2007-03-19",44.699726,45.287022,44.354809,45.016682,2556500,38.781731
"2007-03-20",45.259056,46.023472,45.100578,45.874317,2201000,39.520565
