"","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"2011-03-16",44.509998,44.950001,43.755001,43.764999,2754000,39.101303
"2011-03-17",44.360001,44.544998,44.055,44.075001,1400400,39.378265
"2011-03-18",44.264999,44.790001,43.685001,44.674999,2800400,39.91431
"2011-03-21",45.169998,45.98,44.865002,45.950001,1824000,41.053463
"2011-03-22",46.125,46.389999,45.185001,45.415001,1183600,40.575462
"2011-03-23",45.334999,45.415001,45.025002,45.240002,1187400,40.419121
"2011-03-24",45.375,46.264999,45.165001,46.240002,1700800,41.312561
"2011-03-25",46.240002,47.560001,46.240002,47.235001,2587800,42.201542
"2011-03-28",47.259998,48.330002,47.215,47.985001,3111000,42.871601
"2011-03-29",47.915001,47.965,47.400002,47.529999,2076800,42.465092
"2011-03-30",47.849998,48.035,47.735001,47.935001,2034000,42.826931
"2011-03-31",47.91,48.244999,47.810001,48.18,2554000,43.045826
"2011-04-01",48.369999,48.450001,47.615002,47.965,2919000,42.853737
"2011-04-04",48.154999,48.154999,47.735001,47.75,2334000,42.661655
"2011-04-05",47.599998,47.790001,47.459999,47.619999,2432400,42.545494
"2011-04-06",47.830002,48.044998,47.415001,47.485001,1562600,42.424885
"2011-04-07",47.5,48.130001,47.025002,48.005001,2866800,42.889473
"2011-04-08",48.294998,48.365002,47.369999,47.529999,1533200,42.465092
"2011-04-11",47.709999,47.834999,47.305,47.525002,1100000,42.460621
"2011-04-12",47.305,47.735001,46.970001,47.25,1226200,42.214931
"2011-04-13",47.485001,48.07,47.145,47.990002,2024600,42.876064
"2011-04-14",47.720001,47.785,47.345001,47.474998,1255000,42.415947
"2011-04-15",47.665001,48.360001,47.305,48.189999,2276200,43.054768
"2011-04-18",47.595001,47.595001,46.674999,47.255001,3182000,42.219395
"2011-04-19",47.279999,47.41,46.915001,47.334999,2933600,42.290874
"2011-04-20",47.945,47.945,47.27,47.325001,3733600,42.281937
"2011-04-21",47.555,47.650002,47.005001,47.294998,1261200,42.255123
"2011-04-25",47.099998,47.285,46.84,46.935001,1181400,41.933495
"2011-04-26",47.139999,47.529999,46.965,47.244999,1359400,42.210453
"2011-04-27",47.5,47.855,47.305,47.724998,1598800,42.639294
"2011-04-28",47.735001,48.674999,47.634998,48.505001,2308000,43.336201
"2011-04-29",48.540001,48.599998,48.189999,48.5,1610000,43.331715
"2011-05-02",48.945,48.950001,48.139999,48.299999,1996200,43.153038
"2011-05-03",48.34,48.34,47.639999,48.09,1633000,42.965416
"2011-05-04",48,48.134998,47.549999,47.904999,2574000,42.800133
"2011-05-05",46.404999,48.994999,46.404999,48.5,5744000,43.331715
"2011-05-06",48.639999,49.27,47.82,49.029999,3368400,43.805237
"2011-05-09",49.205002,51.5,49.049999,51.27,4406000,45.806545
"2011-05-10",51.154999,52,50.900002,51.154999,3906000,45.703815
"2011-05-11",50.825001,51.115002,49.700001,50.009998,2276200,44.680813
"2011-05-12",49.82,50.740002,49.5,50.665001,1848000,45.266014
"2011-05-13",50.419998,50.825001,49.834999,50.084999,1174600,44.747814
"2011-05-16",50.029999,50.294998,49.485001,50.060001,1547800,44.725491
"2011-05-17",49.945,50.355,49.869999,50.115002,1669800,44.774635
"2011-05-18",50.169998,51.285,50.099998,51,2140800,45.565323
"2011-05-19",51.049999,51.435001,50.75,50.900002,2008000,45.475975
"2011-05-20",50.880001,51.014999,50.255001,50.325001,1694800,44.96225
"2011-05-23",49.810001,49.810001,49.029999,49.154999,2129000,43.916927
"2011-05-24",49.355,49.810001,49.355,49.424999,1111600,44.158161
"2011-05-25",49.09,49.525002,48.630001,49.450001,1596600,44.180489
"2011-05-26",49.205002,49.810001,49.049999,49.799999,1105400,44.493191
"2011-05-27",49.82,50.895,49.790001,50.209999,1483000,44.859505
"2011-05-31",50.75,51.255001,50.650002,51.255001,2420800,45.793137
"2011-06-01",51.200001,51.450001,50.09,50.145,1587800,44.801437
"2011-06-02",50.099998,50.529999,49.5,49.740002,1480600,44.43959
"2011-06-03",49.174999,49.375,48.900002,49.044998,1661600,43.818649
"2011-06-06",48.924999,48.924999,48.305,48.555,1666000,43.380867
"2011-06-07",48.759998,49.049999,48.355,48.395,1615200,43.237923
"2011-06-08",48.43,48.490002,47.48,47.615002,2981600,42.541031
"2011-06-09",47.52,48.75,47.52,48.395,2494000,43.237923
"2011-06-10",48.150002,48.27,47.575001,48.040001,1855800,42.920742
"2011-06-13",48.029999,48.759998,47.915001,48.400002,1544200,43.242382
"2011-06-14",49.099998,50.099998,49,49.799999,2618400,44.493191
"2011-06-15",49.310001,49.584999,48.279999,48.575001,2027400,43.398731
"2011-06-16",48.674999,48.825001,47.724998,48.424999,1859200,43.264713
"2011-06-17",48.775002,49.154999,48.605,48.66,1565000,43.474678
"2011-06-20",48.68,49.695,48.654999,49.619999,1306600,44.332371
"2011-06-21",49.924999,51.404999,49.855,51.205002,1794800,45.748482
"2011-06-22",50.884998,51.935001,50.709999,50.77,2523600,45.359825
"2011-06-23",50.07,50.34,49.209999,50.27,2006800,44.913113
"2011-06-24",50.369999,50.625,49.939999,50.424999,2702000,45.051586
"2011-06-27",50.544998,50.945,50.310001,50.555,1304400,45.167751
"2011-06-28",50.825001,51.619999,50.549999,51.59,1332000,46.092434
"2011-06-29",51.740002,53.285,51.740002,52.564999,3330400,46.963551
"2011-06-30",52.735001,52.880001,52.224998,52.595001,1846400,46.990349
"2011-07-01",52.615002,52.860001,52.014999,52.540001,3284200,46.941216
"2011-07-05",52.560001,53.200001,52.41,52.985001,3267400,47.338799
"2011-07-06",52.880001,53.514999,52.794998,53.275002,1550600,47.597893
"2011-07-07",52.939999,53.470001,52.200001,52.895,2155000,47.258389
"2011-07-08",52.75,53.025002,52.235001,52.945,2031200,47.303059
"2011-07-11",52.165001,52.535,51.994999,52.145,1451400,46.588314
"2011-07-12",52.224998,52.490002,51.41,51.965,2266200,46.427494
"2011-07-13",52.209999,53.549999,52.055,52.654999,3613000,47.043961
"2011-07-14",52.855,53.154999,52.244999,52.505001,1538400,46.909954
"2011-07-15",52.595001,52.865002,52.235001,52.580002,1978600,46.976952
"2011-07-18",52.465,52.580002,51.924999,52.419998,1527200,46.834003
"2011-07-19",52.779999,53.665001,52.779999,53.455002,1099600,47.758717
"2011-07-20",53.455002,53.560001,52.720001,53.07,1194200,47.414734
"2011-07-21",53.41,54.105,53.235001,53.619999,1651800,47.906136
"2011-07-22",53.715,54.384998,53.540001,53.615002,1763800,47.901653
"2011-07-25",53.240002,53.810001,53.080002,53.450001,1368200,47.754242
"2011-07-26",53.259998,53.685001,53.080002,53.215,1359800,47.544281
"2011-07-27",52.875,53.150002,52.244999,52.325001,1991600,46.749126
"2011-07-28",52.490002,53.209999,52.474998,52.715,1824400,47.097553
"2011-07-29",52.125,52.974998,51.755001,52.455002,1921400,46.865269
"2011-08-01",53.040001,53.075001,51.575001,52.325001,1844000,46.749126
"2011-08-02",51.970001,52.814999,50.825001,50.895,2477200,45.4715
"2011-08-03",51.009998,51.105,49.645,50.365002,4154200,44.997986
"2011-08-04",49.759998,50.029999,47.459999,47.459999,4572000,42.40255
"2011-08-05",48.18,48.285,46.32,47.735001,4419800,42.648239
"2011-08-08",46.450001,46.98,43.535,43.744999,4934400,39.083435
"2011-08-09",44.255001,45.595001,42.825001,45.525002,7649200,40.673752
"2011-08-10",44.66,46.965,43.959999,45.685001,5815200,40.816696
"2011-08-11",45.875,49.685001,45.75,49.099998,5674600,43.867794
"2011-08-12",49.099998,52.105,48.755001,50.424999,6999600,45.051586
"2011-08-15",47.334999,48.185001,44.044998,47.134998,14257800,42.112171
"2011-08-16",47.57,48.43,46.365002,46.974998,4995000,41.969231
"2011-08-17",47.040001,48.174999,47.02,47.544998,3113200,42.478489
"2011-08-18",46.415001,46.605,44.799999,45.75,5486600,40.874775
"2011-08-19",45.07,45.720001,44.145,44.285,5066000,39.56588
"2011-08-22",45.095001,45.415001,43.880001,44.240002,4233600,39.525684
"2011-08-23",44.450001,46.060001,44.450001,46.035,4305000,41.129398
"2011-08-24",45.924999,46.685001,45.445,46.645,4191800,41.6744
"2011-08-25",46.84,47.235001,46.330002,46.610001,2608400,41.643127
"2011-08-26",46.375,48.165001,45.669998,47.955002,2860400,42.844807
"2011-08-29",48.384998,49.165001,48.285,48.400002,3255800,43.242382
"2011-08-30",48.299999,49.119999,48.040001,48.764999,2654800,43.568485
"2011-08-31",49.150002,49.544998,48.419998,48.830002,2267200,43.626564
"2011-09-01",48.654999,49.759998,48.330002,49.084999,2865600,43.854393
"2011-09-02",48.285,48.950001,47.845001,48.014999,2106000,42.898399
"2011-09-06",46.689999,47.66,46.174999,47.595001,2253400,42.523159
"2011-09-07",48.419998,48.924999,48.305,48.705002,3176400,43.514885
"2011-09-08",48.505001,49.459999,48.455002,48.720001,1996000,43.528271
"2011-09-09",48.224998,48.224998,46.810001,47.195,2266400,42.165787
"2011-09-12",46.52,47.259998,46.205002,46.695,2575000,41.719063
"2011-09-13",46.895,47.924999,46.645,47.799999,2036800,42.706318
"2011-09-14",48.040001,49.215,47.41,48.645,1943600,43.461269
"2011-09-15",50.564999,50.564999,48.98,49.505001,4474600,44.229633
"2011-09-16",50.040001,50.945,49.674999,50.849998,2814200,45.431301
"2011-09-19",49.990002,50.900002,49.924999,50.610001,3000400,45.216873
"2011-09-20",50.834999,53.209999,50.834999,51.439999,4158600,45.958435
"2011-09-21",51.369999,51.985001,49.799999,49.799999,2542200,44.493191
"2011-09-22",48.349998,48.665001,46.630001,46.974998,4208600,41.969231
"2011-09-23",46.735001,47.900002,46.200001,47.57,3392800,42.500816
"2011-09-26",48.66,48.939999,46.215,47.314999,4208000,42.272999
"2011-09-27",48.355,49.794998,47.91,48.560001,3633400,43.38533
"2011-09-28",48.564999,48.619999,45.255001,45.450001,4956000,40.606739
"2011-09-29",46.125,46.400002,43.099998,44.470001,6363400,39.731174
"2011-09-30",44.110001,44.685001,43.5,43.919998,4695800,39.239769
"2011-10-03",43.544998,44,41.965,42.099998,4218600,37.61372
"2011-10-04",41.330002,43.775002,40.755001,43.689999,5600000,39.034286
"2011-10-05",43.669998,44.224998,43.115002,43.985001,2406200,39.297855
"2011-10-06",43.82,45.215,43.785,44.900002,3151600,40.115341
"2011-10-07",45.259998,47.165001,45.195,45.834999,3912200,40.950714
"2011-10-10",46.529999,47.139999,46.259998,47.075001,1960800,42.058578
"2011-10-11",46.84,47.459999,46.625,47.080002,1554400,42.063034
"2011-10-12",47.755001,48.875,47.384998,48.264999,2790800,43.121773
"2011-10-13",48.07,48.619999,47.735001,48.369999,1590400,43.215588
"2011-10-14",48.834999,49.43,48.34,48.985001,1270400,43.765045
"2011-10-17",48.845001,49.334999,47.68,47.825001,1425800,42.728657
"2011-10-18",47.724998,48.310001,46.650002,47.919998,2003400,42.813522
"2011-10-19",48.029999,48.264999,47,47.209999,1627600,42.179192
"2011-10-20",47.57,48.275002,47.240002,47.700001,2024600,42.616966
"2011-10-21",48.200001,48.634998,48.075001,48.48,2248200,43.313854
"2011-10-24",48.610001,49.715,48.470001,49.674999,1765000,44.381519
"2011-10-25",49.345001,49.41,48.220001,48.305,1549400,43.157501
"2011-10-26",48.73,48.794998,47.595001,48.549999,1720800,43.3764
"2011-10-27",49.889999,51.43,49.735001,51.07,2691200,45.627865
"2011-10-28",50.98,51.400002,50.330002,50.705002,1907800,45.301758
"2011-10-31",50.43,50.779999,49.209999,49.224998,2283600,43.979477
"2011-11-01",47.880001,49.25,47.060001,48.880001,4366400,43.67123
"2011-11-02",49.615002,50.674999,49.305,50.415001,4064000,45.04266
"2011-11-03",56.98,60.365002,55.785,59.459999,9353200,53.123798
"2011-11-04",58.485001,59.695,57.849998,58.970001,4122400,52.68602
"2011-11-07",58.669998,58.869999,58.064999,58.84,3681800,52.569874
"2011-11-08",58.195,58.994999,57.959999,58.775002,2791200,52.511795
"2011-11-09",57.75,58.209999,56.889999,57.465,2857600,51.341393
"2011-11-10",58.049999,58.529999,56.974998,57.990002,2611200,51.810444
"2011-11-11",58.415001,58.494999,57.34,57.529999,2385600,51.399471
"2011-11-14",57.064999,58.235001,56.695,57.674999,2215800,51.529015
"2011-11-15",57.43,58.189999,57.130001,57.865002,4746800,51.698761
"2011-11-16",57.209999,58.095001,56.814999,57.165001,2152400,51.073364
"2011-11-17",56.98,57.52,55.794998,56.494999,2087400,50.474766
"2011-11-18",56.674999,57.09,56.169998,56.264999,1541000,50.269268
"2011-11-21",55.355,55.355,54.075001,54.470001,2723200,48.665539
"2011-11-22",54.605,56.200001,54.605,55.490002,2794200,49.576859
"2011-11-23",54.345001,54.345001,53.005001,53.805,2146200,48.998577
"2011-11-25",53.174999,54.279999,52.605,53.615002,824800,48.825542
"2011-11-28",55.264999,57.09,55.264999,56.130001,2153400,51.115887
"2011-11-29",56.459999,56.459999,55.490002,55.525002,1625200,50.56493
"2011-11-30",57.459999,59.080002,57.459999,58.990002,2847200,53.720406
"2011-12-01",58.5,59.125,57.700001,57.794998,1424600,52.632141
"2011-12-02",58.73,59.494999,57.919998,58.040001,1559600,52.855267
"2011-12-05",58.955002,59.119999,56.860001,57.330002,2605400,52.208698
"2011-12-06",57.505001,57.505001,56.064999,56.110001,2735400,51.097679
"2011-12-07",55.93,57.150002,55.68,56.880001,2042400,51.798889
"2011-12-08",56.435001,56.474998,55.494999,55.689999,1381200,50.715187
"2011-12-09",55.919998,55.919998,54.060001,54.625,3406000,49.745331
"2011-12-12",54.154999,54.759998,53.615002,54.279999,2438400,49.431156
"2011-12-13",54.724998,55.450001,53.599998,53.810001,1834200,49.003124
"2011-12-14",53.619999,53.814999,52.584999,52.785,1626800,48.069698
"2011-12-15",53.345001,53.43,52.875,53.174999,1971800,48.42485
"2011-12-16",53.580002,54.165001,53.349998,54.060001,3208200,49.230812
"2011-12-19",54.654999,54.955002,53.639999,53.75,3064600,48.948494
"2011-12-20",54.630001,55.150002,54.375,54.505001,3484200,49.636047
"2011-12-21",54.395,55.395,54.294998,55.355,1275200,50.41011
"2011-12-22",55.275002,55.744999,55.014999,55.285,1482000,50.346363
"2011-12-23",55.380001,56.785,54.91,56.715,1497200,51.648621
"2011-12-27",56.625,57.435001,56.470001,57.174999,1238800,52.067528
"2011-12-28",57.240002,57.32,56.355,56.450001,1494200,51.40731
"2011-12-29",56.41,57.080002,56.349998,56.91,787800,51.826195
"2011-12-30",57.110001,57.259998,55.950001,56.16,939800,51.143211
"2012-01-03",56.919998,57.630001,56.145,56.215,1964600,51.193295
"2012-01-04",56.044998,57.029999,56.014999,56.43,1962400,51.389088
"2012-01-05",56.205002,57.060001,55.994999,56.334999,3424400,51.30257
"2012-01-06",56.485001,56.564999,55.290001,55.75,6434600,50.769829
"2012-01-09",55.91,56.07,55.275002,55.549999,1854600,50.587696
"2012-01-10",56.105,56.544998,55.845001,56.049999,2292000,51.043026
"2012-01-11",55.900002,55.950001,55.185001,55.625,1839000,50.656006
"2012-01-12",55.674999,56.235001,55.595001,56.035,1224800,51.029385
"2012-01-13",55.584999,56.259998,55.360001,56.080002,1560000,51.070358
"2012-01-17",56.814999,57.705002,56.810001,57.540001,1969800,52.399921
"2012-01-18",57.529999,57.869999,57.384998,57.744999,1369600,52.586628
"2012-01-19",57.740002,58.235001,57.23,58.09,1315800,52.900799
"2012-01-20",58.075001,58.075001,57.224998,58.014999,2447000,52.832493
"2012-01-23",58.189999,58.599998,56.950001,57.48,1568800,52.345284
"2012-01-24",57.040001,58.209999,56.779999,58.080002,1596800,52.891693
"2012-01-25",58.330002,59.450001,57.529999,59.209999,2119000,53.920753
"2012-01-26",59.380001,59.549999,57.939999,57.990002,1866400,52.809734
"2012-01-27",57.82,58.209999,57.639999,57.98,1942100,52.800629
"2012-01-30",57.439999,58.060001,57.040001,57.720001,1501900,52.563847
"2012-01-31",58.200001,58.560001,57.439999,57.93,1774500,52.755096
"2012-02-01",58.400002,59.200001,58.32,58.900002,1569800,53.638432
"2012-02-02",59.130001,59.5,58.150002,58.849998,2301500,53.592907
"2012-02-03",55.5,58.34,54,57.48,9904600,52.345284
"2012-02-06",57.150002,57.93,56.799999,57.41,3263700,52.281536
"2012-02-07",56.889999,57.68,56.18,57.439999,2216600,52.308872
"2012-02-08",57.189999,57.470001,56.619999,57.07,2039400,51.971916
"2012-02-09",57,57.68,56.48,57.650002,1819000,52.500099
"2012-02-10",57.09,57.43,56.790001,56.900002,1362300,51.817101
"2012-02-13",56.389999,56.52,55.389999,55.5,3599600,50.54216
"2012-02-14",54.669998,55.419998,54.560001,55.16,2861500,50.232533
"2012-02-15",55.509998,56.419998,55.110001,55.18,2421800,50.250751
"2012-02-16",55.279999,56.41,55.130001,56.080002,1446300,51.070358
"2012-02-17",56.369999,56.459999,55.84,56.040001,1325400,51.033928
"2012-02-21",56.049999,56.509998,55.599998,56.139999,1654900,51.124989
"2012-02-22",55.830002,56.700001,55.720001,56.400002,1013700,51.361771
"2012-02-23",56.400002,57.52,56.130001,57.34,1770300,52.217785
"2012-02-24",57.41,57.41,56.349998,56.84,1395200,51.762459
"2012-02-27",56.450001,57.889999,56.419998,57.799999,2114800,52.636707
"2012-02-28",57.970001,58.349998,57.709999,58.299999,2320800,53.092033
"2012-02-29",58.25,58.799999,58,58.540001,2635000,53.3106
"2012-03-01",58.380001,58.91,58.23,58.650002,2673300,53.410778
"2012-03-02",58.360001,58.43,58.099998,58.349998,1998000,53.137573
"2012-03-05",58.099998,59.09,58.049999,58.849998,1698600,53.592907
"2012-03-06",58.220001,58.349998,57.619999,58.099998,2838000,52.909904
"2012-03-07",58.07,58.470001,57.880001,58.389999,3761200,53.173996
"2012-03-08",58.73,59.099998,58.52,58.91,2088400,53.647556
"2012-03-09",58.98,59.09,58.549999,59.07,1459300,53.793266
"2012-03-12",59.23,60.049999,58.959999,59.790001,1951300,54.44894
"2012-03-13",60.299999,61.799999,60.169998,61.740002,2848500,56.224743
"2012-03-14",61.610001,62.380001,61.509998,62.360001,2331000,56.789349
"2012-03-15",62.41,63.91,62.189999,63.380001,3338100,57.718243
"2012-03-16",62.91,63.919998,62.049999,63.669998,4746500,57.982338
"2012-03-19",63.459999,63.48,62.360001,62.830002,2061800,57.217381
"2012-03-20",62.59,62.669998,62.099998,62.23,1425000,56.670967
"2012-03-21",62.43,63.040001,62.240002,62.759998,1252300,57.153625
"2012-03-22",62.310001,62.720001,62.209999,62.380001,1470600,56.807571
"2012-03-23",62.259998,62.400002,61.68,62.25,1339500,56.689182
"2012-03-26",62.580002,62.889999,62.389999,62.639999,1789100,57.044342
"2012-03-27",62.849998,63.209999,62.48,62.57,1792200,56.980598
"2012-03-28",62.459999,62.77,61.650002,62.25,1689500,56.689182
"2012-03-29",61.939999,62.290001,61.529999,62.23,1043100,56.670967
"2012-03-30",62.720001,62.720001,61.889999,61.939999,1461100,56.406876
"2012-04-02",62.150002,62.790001,62.049999,62.389999,1684600,56.816677
"2012-04-03",62.389999,63,62.130001,62.650002,1426300,57.05344
"2012-04-04",62.310001,62.84,62.040001,62.34,1227900,56.771152
"2012-04-05",62.169998,63.279999,61.779999,63.150002,1390600,57.508793
"2012-04-09",62.220001,62.419998,61.869999,62.16,884600,56.60722
"2012-04-10",62.200001,62.23,60.700001,60.790001,1463800,55.359612
"2012-04-11",61.290001,61.5,60.849998,60.950001,1471200,55.505314
"2012-04-12",61.080002,62.529999,60.849998,62.41,1661800,56.834888
"2012-04-13",62.299999,63.130001,61.740002,62.959999,1647300,57.335758
"2012-04-16",62.950001,63.310001,62.029999,62.68,1527700,57.080776
"2012-04-17",63.009998,63.419998,62.490002,63.27,845300,57.618073
"2012-04-18",62.939999,63.209999,62.73,63.060001,1464400,57.426826
"2012-04-19",63.110001,63.439999,62.389999,62.779999,1079300,57.171844
"2012-04-20",62.970001,64.660004,62.970001,64.029999,1495800,58.310184
"2012-04-23",63.16,63.34,61.950001,62.5,1603200,56.916855
"2012-04-24",62.490002,62.599998,61.599998,61.880001,1324600,56.35223
"2012-04-25",62.389999,64.75,62.389999,64.629997,2204500,58.856586
"2012-04-26",64.629997,65.279999,64.360001,65.019997,1322500,59.211739
"2012-04-27",65.18,65.599998,64.839996,65.230003,1786000,59.402985
"2012-04-30",64.93,65.360001,64.559998,65.349998,1320400,59.512264
"2012-05-01",65.480003,65.480003,63.939999,64.010002,1892800,58.291965
"2012-05-02",63.849998,64.690002,63.41,64.599998,1575800,58.829269
"2012-05-03",64.75,64.75,63.779999,64.150002,1931800,58.419464
"2012-05-04",62,62.619999,60.27,60.720001,4372000,55.29586
"2012-05-07",60.740002,61.810001,60.349998,61.599998,2157800,56.097244
"2012-05-08",61,61.27,59.41,59.869999,2759600,54.521805
"2012-05-09",59.02,60.34,59.009998,59.220001,2561100,53.929859
"2012-05-10",59.810001,59.900002,58.759998,59.169998,2668900,53.884319
