"","GILD.Open","GILD.High","GILD.Low","GILD.Close","GILD.Volume","GILD.Adjusted"
"2002-07-16",3.62375,3.96625,3.6225,3.94,35560800,3.516268
"2002-07-17",4.0325,4.33125,4.03125,4.30875,56557600,3.845361
"2002-07-18",4.29375,4.3125,4.0775,4.1125,42335200,3.670217
"2002-07-19",4.08125,4.0825,3.90125,3.97,32723200,3.543042
"2002-07-22",3.95875,4.125,3.675,3.83125,37229600,3.419214
"2002-07-23",3.8575,3.8625,3.625,3.63125,42470400,3.240724
"2002-07-24",3.56625,3.86625,3.42625,3.8,58984800,3.391325
"2002-07-25",3.93625,3.93875,3.42,3.63125,100245600,3.240724
"2002-07-26",3.5925,3.60625,3.44125,3.5175,45924000,3.139206
"2002-07-29",3.55,3.65875,3.4875,3.62375,48996800,3.23403
"2002-07-30",3.58625,3.82375,3.5025,3.68625,56983200,3.289809
"2002-07-31",3.625,3.8125,3.56875,3.80875,39022400,3.399134
"2002-08-01",3.805,3.8375,3.7,3.725,34048800,3.32439
"2002-08-02",3.61375,3.70375,3.51875,3.61375,63669600,3.225106
"2002-08-05",3.80125,4.00625,3.6975,3.8575,63880800,3.442641
"2002-08-06",3.8575,3.8575,3.8575,3.8575,0,3.442641
"2002-08-07",4.19875,4.22625,3.86375,3.975,100901600,3.547504
"2002-08-08",4,4.3325,3.91125,4.29625,57801600,3.834206
"2002-08-09",4.2475,4.34375,4.16875,4.25125,34506400,3.794045
"2002-08-12",4.22125,4.3625,4.19625,4.33,22600000,3.864326
"2002-08-13",4.28125,4.3525,4.055,4.10625,33809600,3.664639
"2002-08-14",4.13,4.4375,4.0225,4.4275,35903200,3.951339
"2002-08-15",4.4125,4.5,4.20625,4.34875,37748800,3.881058
"2002-08-16",4.30125,4.4025,4.21875,4.33875,24712000,3.872134
"2002-08-19",4.3425,4.3625,4.1875,4.32,21939200,3.855401
"2002-08-20",4.28875,4.4375,4.2525,4.38,34628800,3.908948
"2002-08-21",4.425,4.52375,4.39625,4.51125,32555200,4.026083
"2002-08-22",4.5225,4.65625,4.435,4.63,29474400,4.132062
"2002-08-23",4.6175,4.655,4.50625,4.56625,29847200,4.075167
"2002-08-26",4.5675,4.59,4.3875,4.53,34756800,4.042817
"2002-08-27",4.55375,4.55625,4.15,4.15,42241600,3.703684
"2002-08-28",3.95625,4.1475,3.94,4.0775,38296800,3.638981
"2002-08-29",4.09875,4.25,3.985,4.245,24636800,3.788466
"2002-08-30",4.1875,4.19375,3.9875,4.01,24457600,3.57874
"2002-09-03",3.9225,3.93375,3.80625,3.8125,33864800,3.402481
"2002-09-04",3.81,3.9525,3.77,3.90625,26491200,3.486148
"2002-09-05",3.8675,3.86875,3.7225,3.75375,26188000,3.350049
"2002-09-06",3.82,4.07,3.81875,4.03125,26996800,3.597705
"2002-09-09",3.99625,4.1225,3.86,4.08,29288800,3.641212
"2002-09-10",3.9675,4.14625,3.9425,4.14125,23420800,3.695875
"2002-09-11",4.1925,4.24875,4.08125,4.08375,13495200,3.644559
"2002-09-12",4.06875,4.06875,3.83375,3.85,23378400,3.435948
"2002-09-13",3.8075,4.055,3.7525,4.005,26143200,3.574278
"2002-09-16",3.95625,4.0475,3.9175,4.01875,13741600,3.58655
"2002-09-17",4.085,4.18375,3.97875,4,26654400,3.569816
"2002-09-18",3.95,4.3,3.94875,4.25,39977600,3.792929
"2002-09-19",4.1825,4.28,4.09375,4.1125,40565600,3.670217
"2002-09-20",4.18,4.2475,4.06,4.195,37915200,3.743845
"2002-09-23",4.3375,4.3375,4.01875,4.12625,52649600,3.682488
"2002-09-24",4.125,4.2325,4.045,4.13625,33999200,3.691413
"2002-09-25",4.175,4.3125,4.16875,4.2875,30603200,3.826395
"2002-09-26",4.2825,4.37,4.10125,4.22625,33584800,3.771734
"2002-09-27",4.225,4.35125,4.16875,4.195,37198400,3.743845
"2002-09-30",4.1425,4.25,4.0875,4.19125,27027200,3.740498
"2002-10-01",4.1475,4.35375,4.0875,4.34625,23951200,3.878829
"2002-10-02",4.325,4.39375,4.0625,4.11875,31014400,3.675795
"2002-10-03",4.12,4.1625,4.0025,4.00375,32450400,3.573162
"2002-10-04",4.03625,4.10625,3.82625,3.85625,27719200,3.441525
"2002-10-07",3.85125,4.08125,3.85,3.99625,35788000,3.566469
"2002-10-08",4.02,4.1425,3.9375,3.9825,26071200,3.554198
"2002-10-09",3.98375,4.21875,3.925,4.09875,31351200,3.657945
"2002-10-10",4.05,4.32375,4.02125,4.29125,33471200,3.829743
"2002-10-11",4.36,4.37125,4.1525,4.195,29812000,3.743845
"2002-10-14",4.175,4.415,4.13125,4.41125,22844000,3.936837
"2002-10-15",4.4575,4.5625,4.21625,4.25,43162400,3.792929
"2002-10-16",4.2125,4.35375,4.15625,4.2625,35995200,3.804084
"2002-10-17",4.30875,4.375,4.275,4.3475,27501600,3.879943
"2002-10-18",4.28125,4.35375,4.2,4.28125,18321600,3.820819
"2002-10-21",4.285,4.34125,4.1925,4.32375,19167200,3.858747
"2002-10-22",4.295,4.41125,4.2625,4.38625,30715200,3.914526
"2002-10-23",4.40375,4.42875,4.21375,4.3125,24035200,3.848707
"2002-10-24",4.33125,4.35125,4.05625,4.06125,26832000,3.624479
"2002-10-25",4.0875,4.29125,4.0875,4.285,19121600,3.824165
"2002-10-28",4.28125,4.34375,4.20875,4.2375,22755200,3.781774
"2002-10-29",4.26875,4.30625,4.1325,4.23375,22209600,3.778426
"2002-10-30",4.24125,4.415,4.24125,4.325,27218400,3.859863
"2002-10-31",4.33,4.4,4.29625,4.3425,23195200,3.875483
"2002-11-01",4.4875,4.56625,4.34375,4.5625,44453600,4.071821
"2002-11-04",4.6,4.635,4.515,4.56875,21634400,4.077399
"2002-11-05",4.54875,4.59875,4.4,4.57,24318400,4.078514
"2002-11-06",4.59625,4.79125,4.5775,4.78625,33641600,4.271508
"2002-11-07",4.75375,4.84375,4.635,4.675,24134400,4.172222
"2002-11-08",4.67625,4.6775,4.39875,4.45625,33768800,3.976997
"2002-11-11",4.45875,4.57625,4.41,4.455,19010400,3.975882
"2002-11-12",4.475,4.53125,4.38375,4.4825,18331200,4.000424
"2002-11-13",4.4625,4.49875,4.34625,4.4575,26050400,3.978113
"2002-11-14",4.485,4.7,4.4525,4.6975,22625600,4.192302
"2002-11-15",4.54625,4.64875,4.45875,4.51875,27590400,4.032776
"2002-11-18",4.54,4.5725,4.42,4.47125,19007200,3.990384
"2002-11-19",4.4,4.5,4.3775,4.44375,18188000,3.965841
"2002-11-20",4.4325,4.55,4.425,4.53375,19789600,4.046163
"2002-11-21",4.5325,4.7675,4.5325,4.735,24431200,4.225769
"2002-11-22",4.72875,4.93625,4.69125,4.93375,32173600,4.403144
"2002-11-25",4.925,5,4.90125,4.96375,23698400,4.429919
"2002-11-26",4.9225,4.925,4.55875,4.59625,27869600,4.101941
"2002-11-27",4.6325,4.95125,4.6275,4.87125,23883200,4.347366
"2002-11-29",4.8875,4.935,4.79375,4.9275,9527200,4.397567
"2002-12-02",4.89875,4.9875,4.7,4.77375,26440000,4.260351
"2002-12-03",4.74375,4.76125,4.59375,4.61,18724800,4.114212
"2002-12-04",4.47375,4.7175,4.4375,4.70125,40196000,4.195649
"2002-12-05",4.71875,4.96875,4.705,4.8425,37589600,4.321708
"2002-12-06",4.82,4.935,4.78625,4.89375,18875200,4.367447
"2002-12-09",4.87375,4.94,4.78375,4.7875,21385600,4.272623
"2002-12-10",4.825,4.84375,4.64125,4.6975,30695200,4.192302
"2002-12-11",4.65625,4.6875,4.60375,4.6775,21178400,4.174453
"2002-12-12",4.685,4.73375,4.5725,4.6725,42668000,4.16999
"2002-12-13",4.44875,4.545,4.41125,4.46,135316800,3.980345
"2002-12-16",4.46875,4.60625,4.39375,4.55,51323200,4.060665
"2002-12-17",4.54625,4.5625,4.46,4.515,28709600,4.029429
"2002-12-18",4.5625,4.56625,4.43,4.49375,27693600,4.010465
"2002-12-19",4.48375,4.575,4.435,4.45625,38816800,3.976997
"2002-12-20",4.475,4.535,4.4275,4.46625,27512800,3.985923
"2002-12-23",4.49625,4.5875,4.4775,4.56,17853600,4.069591
"2002-12-24",4.55,4.5875,4.49,4.50625,6088800,4.02162
"2002-12-26",4.5125,4.56625,4.425,4.4275,14108000,3.951339
"2002-12-27",4.4275,4.44125,4.305,4.32125,16193600,3.856516
"2002-12-30",4.3075,4.3175,4.21125,4.25125,27474400,3.794045
"2002-12-31",4.275,4.37625,4.21125,4.25,16780000,3.792929
"2003-01-02",4.25,4.375,4.24625,4.36125,21183200,3.892214
"2003-01-03",4.35625,4.4675,4.345,4.43875,19688800,3.96138
"2003-01-06",4.43625,4.59375,4.4175,4.5625,26212800,4.071821
"2003-01-07",4.55125,4.5875,4.445,4.545,22567200,4.056203
"2003-01-08",4.5875,4.58875,4.34125,4.345,22393600,3.877712
"2003-01-09",4.3775,4.52375,4.375,4.47875,18644000,3.997078
"2003-01-10",4.46,4.63125,4.38375,4.6275,19313600,4.12983
"2003-01-13",4.655,4.72125,4.6225,4.71125,16394400,4.204573
"2003-01-14",4.69875,4.75125,4.6025,4.735,16760000,4.225769
"2003-01-15",4.73375,4.76875,4.54375,4.63125,16696000,4.133177
"2003-01-16",4.645,4.7975,4.6425,4.75,25699200,4.239156
"2003-01-17",4.615,4.71625,4.5425,4.54375,27116800,4.055088
"2003-01-21",4.55375,4.58625,4.4775,4.485,19090400,4.002656
"2003-01-22",4.47,4.56,4.42875,4.47375,22470400,3.992615
"2003-01-23",4.50125,4.54125,4.3825,4.49125,17024800,4.008234
"2003-01-24",4.52125,4.53875,4.31875,4.3675,20812000,3.897793
"2003-01-27",4.365,4.4325,4.305,4.3625,19677600,3.89333
"2003-01-28",4.37,4.4825,4.2875,4.47125,14251200,3.990384
"2003-01-29",4.4675,4.60375,4.38375,4.53375,29707200,4.046163
"2003-01-30",4.54,4.66875,4.54,4.58,33582400,4.087438
"2003-01-31",4.49375,4.5675,4.35,4.3625,48307200,3.89333
"2003-02-03",4.38625,4.3875,4.2325,4.31625,35530400,3.852054
"2003-02-04",4.30375,4.30375,4.125,4.1825,27248800,3.732688
"2003-02-05",4.21,4.295,4.15125,4.1825,23584000,3.732688
"2003-02-06",4.175,4.29,4.1525,4.20625,19242400,3.753884
"2003-02-07",4.22,4.28125,4.14875,4.2275,19376000,3.772849
"2003-02-10",4.23375,4.31875,4.19125,4.2825,21386400,3.821934
"2003-02-11",4.36875,4.41125,4.28875,4.3775,35326400,3.906718
"2003-02-12",4.3225,4.375,4.2525,4.255,17904800,3.797391
"2003-02-13",4.275,4.275,4.01125,4.08375,60876000,3.644559
"2003-02-14",4.1075,4.13125,4.025,4.125,18796000,3.681372
"2003-02-18",4.04875,4.09625,3.96,4.0375,41393600,3.603282
"2003-02-19",4.045,4.1175,4.00625,4.045,18345600,3.609976
"2003-02-20",4.0625,4.075,3.905,4.0475,34747200,3.612208
"2003-02-21",4.05625,4.1975,4.04,4.1975,37500800,3.746076
"2003-02-24",4.1975,4.205,4.065,4.08125,15033600,3.642328
"2003-02-25",4.0675,4.10875,3.9625,4.0975,33140000,3.656829
"2003-02-26",4.075,4.18125,4.05625,4.1025,22680800,3.661292
"2003-02-27",4.16125,4.2375,4.11125,4.1975,21226400,3.746076
"2003-02-28",4.2025,4.2625,4.15625,4.25,19213600,3.792929
"2003-03-03",4.275,4.345,4.2175,4.25125,17308000,3.794045
"2003-03-04",4.24,4.2925,4.2175,4.22125,16124000,3.767271
"2003-03-05",4.21875,4.28125,4.15125,4.2125,17616000,3.759462
"2003-03-06",4.2325,4.29375,4.18,4.2675,18944000,3.808547
"2003-03-07",4.35625,4.63875,4.325,4.6,77480800,4.105289
"2003-03-10",4.61125,4.8125,4.60875,4.72375,61536000,4.215729
"2003-03-11",4.7375,4.755,4.615,4.6625,27512000,4.161067
"2003-03-12",4.6325,4.74625,4.59625,4.7325,27400000,4.223538
"2003-03-13",4.7325,4.99375,4.7325,4.9875,45447200,4.451114
"2003-03-14",4.96125,4.975,4.84625,4.90625,31100800,4.378603
"2003-03-17",4.89375,5.1175,4.875,5.11375,51152000,4.563787
"2003-03-18",5.085,5.2075,5.03375,5.1175,38759200,4.567132
"2003-03-19",5.125,5.1875,5.035,5.10125,27080800,4.552629
"2003-03-20",5.0775,5.1575,4.945,5.10625,24973600,4.557092
"2003-03-21",5.1225,5.25,5.11125,5.19125,27302400,4.632951
"2003-03-24",5.12375,5.125,4.97,4.99625,29276800,4.458923
"2003-03-25",5.02875,5.20375,5.025,5.1475,25531200,4.593907
"2003-03-26",5.1475,5.20625,5.0375,5.065,25337600,4.520279
"2003-03-27",5.12125,5.4,5.115,5.375,51692800,4.79694
"2003-03-28",5.34875,5.35125,5.24375,5.25,51131200,4.685383
"2003-03-31",5.20625,5.34875,5.1625,5.24875,30146400,4.684268
"2003-04-01",5.25,5.33,5.2325,5.33,28619200,4.756779
"2003-04-02",5.4375,5.475,5.37625,5.45875,27303200,4.871683
"2003-04-03",5.485,5.7125,5.42375,5.5725,53831200,4.973199
"2003-04-04",5.6075,5.62625,5.49875,5.51875,26552800,4.92523
"2003-04-07",5.625,5.75,5.21,5.36625,41120800,4.789131
"2003-04-08",5.375,5.43,5.30625,5.37125,39795200,4.793593
"2003-04-09",5.37,5.43625,5.16125,5.1675,27255200,4.611756
"2003-04-10",5.1725,5.35,5.0725,5.33625,38297600,4.762357
"2003-04-11",5.345,5.43,5.1875,5.225,23489600,4.663072
"2003-04-14",5.24125,5.29375,5.19125,5.26125,19980800,4.695423
"2003-04-15",5.26375,5.4175,5.21875,5.3625,24416800,4.785785
"2003-04-16",5.35,5.46,5.2875,5.325,27103200,4.752317
"2003-04-17",5.3525,5.5375,5.35125,5.505,21518400,4.912958
"2003-04-21",5.50875,5.55625,5.41,5.45625,21675200,4.869452
"2003-04-22",5.49875,5.5625,5.41125,5.55875,16436800,4.960928
"2003-04-23",5.56875,5.75,5.55,5.70625,32264800,5.092566
"2003-04-24",5.54125,5.95,5.48875,5.84125,59239200,5.213046
"2003-04-25",5.82375,5.90125,5.7375,5.7675,27359200,5.147228
"2003-04-28",5.76375,5.85,5.7325,5.795,24059200,5.17177
"2003-04-29",5.80875,5.86,5.75,5.79125,19619200,5.168425
"2003-04-30",5.7575,5.87625,5.75,5.7675,17889600,5.147228
"2003-05-01",5.76875,5.8025,5.6175,5.7575,26698400,5.138304
"2003-05-02",5.7775,6,5.7625,5.90625,29995200,5.271056
"2003-05-05",5.97,5.98375,5.77875,5.8375,26413600,5.209701
"2003-05-06",5.83375,5.89125,5.625,5.69875,30092000,5.085872
"2003-05-07",5.66875,5.77375,5.6425,5.68125,19590400,5.070255
"2003-05-08",5.64875,5.78625,5.60125,5.71375,29244000,5.099258
"2003-05-09",5.72375,5.86875,5.6875,5.83625,22740800,5.208584
"2003-05-12",5.815,5.97625,5.765,5.92875,22144000,5.291136
"2003-05-13",5.92625,5.9625,5.85625,5.8575,23038400,5.22755
"2003-05-14",5.84875,5.96625,5.8375,5.935,14128000,5.296714
"2003-05-15",5.9375,6.1075,5.925,6.07875,25495200,5.425005
"2003-05-16",6.09625,6.125,5.91625,5.93125,27463200,5.293367
"2003-05-19",5.975,6.1275,5.8375,5.8725,38146400,5.240935
"2003-05-20",5.92625,5.95,5.68125,5.75,21255200,5.13161
"2003-05-21",5.7,5.8125,5.65625,5.70625,25628800,5.092566
"2003-05-22",5.705,5.95625,5.69875,5.92875,23192800,5.291136
"2003-05-23",5.91125,6.0125,5.825,6,24133600,5.354723
"2003-05-27",6.075,6.46875,6.035,6.455,51430400,5.760789
"2003-05-28",6.43875,6.51875,6.2425,6.28125,41199200,5.605726
"2003-05-29",6.305,6.4075,6.23375,6.31375,24846400,5.63473
"2003-05-30",6.36125,6.595,6.2675,6.5325,37945600,5.829955
"2003-06-02",6.6525,6.71875,6.21,6.30125,43196800,5.623576
"2003-06-03",6.30625,6.36125,6.16,6.30125,27894400,5.623576
"2003-06-04",6.30375,6.465,6.23125,6.3875,28734400,5.70055
"2003-06-05",6.4375,6.71125,6.35625,6.66875,23932800,5.951552
"2003-06-06",6.75875,6.94375,6.5,6.525,53762400,5.823261
"2003-06-09",6.525,6.53375,6.17625,6.20875,35608800,5.541024
"2003-06-10",6.28,6.33875,6.14375,6.3225,26852800,5.64254
"2003-06-11",6.53,6.595,6.4375,6.53125,35044000,5.828839
"2003-06-12",6.56625,6.5775,6.33,6.555,27116800,5.850035
"2003-06-13",6.5625,6.7675,6.50875,6.72625,40880800,6.002869
"2003-06-16",6.85375,7.07125,6.75375,7.04875,38910400,6.290684
"2003-06-17",7.15875,7.15875,6.8875,7.04,32820800,6.282875
"2003-06-18",6.99375,6.995,6.6775,6.74625,33280800,6.020718
"2003-06-19",6.76625,6.78125,6.3425,6.4125,45424800,5.722861
"2003-06-20",6.4675,6.72,6.4125,6.71875,46688800,5.996175
"2003-06-23",6.73,6.7875,6.45375,6.5575,27157600,5.852266
"2003-06-24",6.45125,6.6975,6.44875,6.6,26618400,5.890195
"2003-06-25",6.565,6.8725,6.55625,6.6875,33360800,5.968286
"2003-06-26",6.61625,6.87125,6.61625,6.7625,24585600,6.035219
"2003-06-27",7.00625,7.17125,6.95625,7.03875,54411200,6.281759
"2003-06-30",7.07125,7.12125,6.86625,6.94375,27168800,6.196976
"2003-07-01",6.8525,6.91625,6.6975,6.875,29217600,6.13562
"2003-07-02",6.87375,7.1875,6.87375,7.045,49141600,6.287338
"2003-07-03",7.0325,7.34375,7.02875,7.2575,27492000,6.476985
"2003-07-07",7.335,7.46625,7.3,7.39,24982400,6.595234
"2003-07-08",7.37375,7.465,7.27375,7.3725,20909600,6.579617
"2003-07-09",7.385,7.46625,7.3025,7.4125,14100800,6.615314
"2003-07-10",7.34625,7.37375,7.21875,7.28375,18610400,6.500412
"2003-07-11",7.30625,7.46875,7.3025,7.41,17257600,6.613083
"2003-07-14",7.87375,8.51875,7.8625,8.40625,103513600,7.50219
"2003-07-15",8.46875,8.82625,8.3775,8.63875,87631200,7.709687
"2003-07-16",8.61625,8.625,8.3125,8.4125,46595200,7.507769
"2003-07-17",8.31125,8.50875,8.095,8.16125,37294400,7.28354
"2003-07-18",8.26375,8.42375,8.18875,8.315,26017600,7.420753
"2003-07-21",8.3,8.36,8.10125,8.2125,22230400,7.329278
"2003-07-22",8.16125,8.39625,8.00875,8.2925,33538400,7.400673
"2003-07-23",8.35625,8.46,8.1325,8.2625,32279200,7.373901
"2003-07-24",8.3425,8.4525,8.245,8.265,23491200,7.376133
"2003-07-25",8.285,8.53375,8.235,8.525,18410400,7.608169
"2003-07-28",8.55875,8.69375,8.51,8.61875,17036800,7.691836
"2003-07-29",8.6875,8.75,8.405,8.74875,25471200,7.807857
"2003-07-30",8.75,8.79375,8.57,8.59875,22784800,7.673987
"2003-07-31",8.59375,8.71125,8.44375,8.52875,28963200,7.611517
"2003-08-01",8.53125,8.64875,8.025,8.06875,46683200,7.200988
"2003-08-04",8.09,8.25,7.89,8.15125,27491200,7.274615
"2003-08-05",8.1625,8.21625,7.68375,7.74,33460000,6.907593
"2003-08-06",7.755,7.865,7.54375,7.67375,48446400,6.848469
"2003-08-07",7.66625,8.00625,7.66625,7.82875,33686400,6.986798
"2003-08-08",7.75,7.96875,7.70375,7.78125,26881600,6.944407
"2003-08-11",7.805,7.98375,7.76875,7.9025,16808800,7.052616
"2003-08-12",7.92875,8.0125,7.74375,7.98,25164000,7.121782
"2003-08-13",7.99875,8.06125,7.78375,7.83,21588800,6.987914
"2003-08-14",7.82125,7.8525,7.68,7.76125,23293600,6.926558
"2003-08-15",7.84625,7.855,7.725,7.79,8675200,6.952216
"2003-08-18",7.78625,7.9875,7.7575,7.9425,27134400,7.088315
"2003-08-19",8,8.18,7.95,8.165,24716000,7.286885
"2003-08-20",8.14375,8.15625,8.01125,8.08,18991200,7.211028
"2003-08-21",8.09375,8.3325,8.08125,8.29125,30630400,7.399557
"2003-08-22",8.35625,8.38,8,8.02,20991200,7.15748
"2003-08-25",8,8.1125,7.95625,8.0525,12404000,7.186485
"2003-08-26",7.94375,8.0575,7.825,8.0025,17932800,7.141863
"2003-08-27",8.025,8.07625,7.91875,7.99625,13534400,7.136284
"2003-08-28",8.08125,8.2775,7.8975,8.27625,19432000,7.386173
"2003-08-29",8.26,8.3675,8.2575,8.335,14307200,7.438603
"2003-09-02",8.3375,8.46125,8.17,8.46125,21571200,7.551277
"2003-09-03",8.48,8.53875,8.0975,8.20375,29165600,7.321469
"2003-09-04",8.21875,8.435,8.1875,8.41625,20659200,7.511115
"2003-09-05",8.38125,8.4575,8.24,8.3575,22352800,7.458683
"2003-09-08",8.3625,8.6875,8.3225,8.65375,26692800,7.723073
"2003-09-09",8.60875,8.71625,8.5,8.57625,21758400,7.653909
"2003-09-10",8.5625,8.7125,8.1875,8.26625,24966400,7.377246
"2003-09-11",8.31625,8.42125,8.28,8.355,18819200,7.456453
"2003-09-12",8.34125,8.3975,8.14625,8.39375,21088800,7.491035
"2003-09-15",8.375,8.48125,8.22375,8.25125,18560000,7.363861
"2003-09-16",7.95625,7.975,7.58875,7.7325,113671200,6.900899
"2003-09-17",7.76,7.875,7.63,7.7375,34799200,6.905362
"2003-09-18",7.725,7.79875,7.6425,7.78125,25715200,6.944407
"2003-09-19",7.8375,7.84375,7.48125,7.495,44823200,6.688941
"2003-09-22",7.425,7.4375,7.1875,7.21375,53113600,6.437939
"2003-09-23",7.23625,7.39375,7.10375,7.255,51375200,6.474753
"2003-09-24",7.2325,7.26,6.925,7.0225,54874400,6.267257
"2003-09-25",7.0225,7.13125,6.905,6.96875,31338400,6.219287
"2003-09-26",6.93375,7.04625,6.885,6.9275,30916800,6.182475
"2003-09-29",6.9275,7.05375,6.67125,7,47344800,6.247177
"2003-09-30",6.96375,7.14875,6.95125,7.005,45667200,6.251639
"2003-10-01",6.9725,7.17125,6.95,7.0975,36520000,6.334191
"2003-10-02",7.2875,7.43625,7.25,7.36125,43018400,6.569576
"2003-10-03",7.4375,7.55,7.31625,7.34875,29373600,6.558422
"2003-10-06",7.3875,7.4625,7.255,7.38375,14660800,6.589657
"2003-10-07",7.3125,7.40875,7.19875,7.31,29208000,6.523839
"2003-10-08",7.5,7.5175,7.2875,7.42875,37806400,6.629816
"2003-10-09",7.49875,7.65375,7.4375,7.53125,38610400,6.721293
"2003-10-10",7.51875,7.64375,7.4675,7.53,21484000,6.720179
"2003-10-13",7.55625,7.6875,7.53125,7.6525,24521600,6.829504
"2003-10-14",7.66375,7.7,7.535,7.675,22392800,6.849583
"2003-10-15",7.70625,7.70625,7.43,7.4475,25347200,6.646552
"2003-10-16",7.435,7.52,7.35125,7.43875,16930400,6.638742
"2003-10-17",7.44625,7.4875,7.1575,7.17625,26649600,6.404472
"2003-10-20",7.19,7.3525,7.13875,7.3,29625600,6.514915
"2003-10-21",7.32875,7.50625,7.28125,7.5,23089600,6.693405
"2003-10-22",7.44375,7.45625,7.16375,7.29125,21013600,6.507105
"2003-10-23",7.28125,7.29625,7.0875,7.24375,20261600,6.464713
"2003-10-24",7.1875,7.3125,7.10125,7.30125,18042400,6.516029
"2003-10-27",7.32125,7.3625,7.06875,7.1775,26068800,6.405589
"2003-10-28",7.23875,7.4325,7.225,7.4325,52516800,6.633164
"2003-10-29",6.33625,6.55,6.28375,6.5,267593600,5.80095
"2003-10-30",6.7875,6.8875,6.7,6.7925,88027200,6.061992
"2003-10-31",6.78875,6.89,6.74625,6.81875,31782400,6.085421
"2003-11-03",6.84,6.92,6.7375,6.87,28042400,6.131158
"2003-11-04",6.86625,6.9475,6.67125,6.7075,40796800,5.986135
"2003-11-05",6.68875,6.72375,6.53125,6.575,43832000,5.867884
"2003-11-06",6.57875,6.78125,6.52875,6.7375,34453600,6.012909
"2003-11-07",6.75875,6.825,6.6475,6.67625,28276800,5.958246
"2003-11-10",6.6825,6.69375,6.47375,6.51,23117600,5.809875
"2003-11-11",6.54,6.58125,6.4575,6.51875,31698400,5.817684
"2003-11-12",6.56875,6.81125,6.55,6.775,28892000,6.046376
"2003-11-13",6.7025,6.97625,6.7,6.88,32003200,6.140084
"2003-11-14",6.8625,6.94875,6.7125,6.7825,30624000,6.053069
"2003-11-17",6.715,6.87125,6.6625,6.83875,18611200,6.10327
"2003-11-18",6.85375,6.9775,6.73875,6.745,21864800,6.0196
"2003-11-19",6.76625,6.93125,6.7375,6.84,28867200,6.104386
"2003-11-20",6.83125,7.10375,6.76875,6.95375,35271200,6.205902
"2003-11-21",6.95625,7.13125,6.93125,7.1,27913600,6.336423
"2003-11-24",7.125,7.42375,7.1,7.4175,33482400,6.619777
"2003-11-25",7.4225,7.4275,7.23625,7.28375,29531200,6.500412
"2003-11-26",7.32,7.37625,7.17,7.34375,22632000,6.553959
"2003-11-28",7.3575,7.3725,7.28375,7.335,6151200,6.54615
"2003-12-01",7.33625,7.52625,7.33625,7.52125,25524000,6.712369
"2003-12-02",7.50875,7.67,7.4775,7.47875,28136000,6.674441
"2003-12-03",7.4375,7.6125,7.29,7.32875,26695200,6.540572
"2003-12-04",7.36875,7.425,7.14,7.3325,34937600,6.543918
"2003-12-05",7.30625,7.365,7.1875,7.2,31360800,6.425668
"2003-12-08",7.185,7.28125,7.04375,7.1575,21760000,6.387738
"2003-12-09",7.17125,7.2325,7.04375,7.08875,19571200,6.326383
"2003-12-10",7.03,7.09375,6.91,6.9975,23814400,6.244946
"2003-12-11",6.9375,7.045,6.9275,7.0025,28594400,6.249409
"2003-12-12",7.06125,7.06125,6.9,7.0025,14957600,6.249409
