"","CAG.Open","CAG.High","CAG.Low","CAG.Close","CAG.Volume","CAG.Adjusted"
"2002-07-08",20.848249,20.926069,20.575876,20.708172,2037600,9.973972
"2002-07-09",20.7393,20.988327,20.677042,20.902723,3102500,10.06768
"2002-07-10",21.011673,21.128405,20.622568,20.848249,3705000,10.041442
"2002-07-11",20.894941,20.926069,19.665369,20.202335,6103100,9.73034
"2002-07-12",20.155642,20.225681,19.486382,19.735409,2837200,9.505452
"2002-07-15",19.610895,19.642023,18.373541,19.027237,4493700,9.164361
"2002-07-16",19.027237,19.081713,18.505836,18.599222,5386700,8.958209
"2002-07-17",18.871595,19.470818,18.817122,19.268482,2980800,9.28056
"2002-07-18",19.455254,19.548637,18.365759,18.482491,4434000,8.901992
"2002-07-19",18.186769,18.249027,16.653696,17.073931,6604300,8.223568
"2002-07-22",16.342413,17.120623,16.264591,17.066149,6031100,8.219815
"2002-07-23",17.073931,17.743191,16.957199,17.649805,6423800,8.500931
"2002-07-24",17.431906,18.140078,17.206226,17.976654,5220300,8.658356
"2002-07-25",17.914396,19.143969,17.906614,18.871595,3506300,9.089397
"2002-07-26",19.066149,19.245136,18.645914,19.128405,2529500,9.213087
"2002-07-29",19.128405,19.533073,18.996109,19.338522,2832600,9.314294
"2002-07-30",19.143969,19.268482,18.894941,19.105059,3630600,9.201847
"2002-07-31",19.22179,19.540855,18.988327,19.540855,3401200,9.528956
"2002-08-01",19.540855,19.634241,19.081713,19.2607,2397500,9.392335
"2002-08-02",19.29961,19.610895,18.996109,19.291828,2070100,9.407523
"2002-08-05",19.377432,19.494164,18.879377,18.879377,1427700,9.206392
"2002-08-06",19.073931,19.377432,18.910505,19.050583,2651400,9.289876
"2002-08-07",19.22179,19.416342,18.964981,19.361868,1670700,9.441674
"2002-08-08",19.245136,19.595331,19.019455,19.548637,2046300,9.532749
"2002-08-09",19.455254,20.077822,19.385214,19.914396,2199600,9.711109
"2002-08-12",19.914396,20.077822,19.525291,19.813231,1694000,9.661779
"2002-08-13",19.813231,20.303501,19.556419,20.015564,2160200,9.760445
"2002-08-14",20.023346,20.404669,19.782101,20.373541,2505200,9.935007
"2002-08-15",20.311283,20.381323,19.688717,19.953308,2733700,9.730085
"2002-08-16",19.922178,20.233463,19.766537,20.062256,1926400,9.783211
"2002-08-19",20.062256,20.14786,19.766537,20.124514,1236100,9.813575
"2002-08-20",20.124514,20.233463,19.844358,20.077822,1305100,9.790803
"2002-08-21",20.124514,20.233463,19.844358,20.101168,1564100,9.80219
"2002-08-22",20.101168,20.451363,19.953308,20.389105,1544300,9.9426
"2002-08-23",20.420233,20.583658,20.295719,20.412451,1956600,9.953984
"2002-08-26",20.544746,20.583658,20.116732,20.373541,1173700,9.935007
"2002-08-27",20.505836,20.957199,20.077822,20.887159,3108900,10.185472
"2002-08-28",20.856031,20.964981,20.607004,20.70039,2711200,10.094397
"2002-08-29",20.443581,20.661478,20.054474,20.272373,2267800,9.885674
"2002-08-30",20.326849,20.661478,20.272373,20.459145,1475300,9.976752
"2002-09-03",20.155642,20.303501,19.758755,19.758755,2463900,9.635211
"2002-09-04",19.96109,20.140078,19.727627,19.922178,2488900,9.714906
"2002-09-05",19.844358,20.225681,19.657587,19.984436,2253300,9.745264
"2002-09-06",20.155642,20.155642,19.844358,19.844358,1755400,9.676957
"2002-09-09",19.828794,20.116732,19.704281,19.805447,2127700,9.657981
"2002-09-10",19.844358,19.844358,19.455254,19.758755,2253600,9.635211
"2002-09-11",19.883268,19.976654,19.727627,19.883268,737900,9.695925
"2002-09-12",19.688717,19.797665,19.416342,19.533073,1536900,9.525164
"2002-09-13",19.455254,19.797665,19.346304,19.735409,2225700,9.623826
"2002-09-16",19.657587,20.155642,19.509727,20.14786,2106700,9.82496
"2002-09-17",20.272373,20.505836,19.976654,20.334631,3214400,9.916034
"2002-09-18",20.287937,20.389105,20.023346,20.241245,1683300,9.8705
"2002-09-19",19.922178,20.249027,19.245136,19.252918,3979600,9.388544
"2002-09-20",19.206226,19.431906,19.066149,19.198444,4416500,9.361981
"2002-09-23",19.206226,19.338522,18.894941,19.066149,2252600,9.297465
"2002-09-24",19.027237,19.206226,18.762646,19.081713,2524600,9.30506
"2002-09-25",19.276264,19.96109,18.957199,19.797665,2906600,9.654191
"2002-09-26",19.953308,20.194553,19.696499,20.155642,2111300,9.828753
"2002-09-27",20.03891,20.124514,19.392996,19.587549,2178300,9.551723
"2002-09-30",19.190662,19.564203,18.926069,19.338522,1924800,9.430288
"2002-10-01",19.315176,19.712063,19.22179,19.712063,2692300,9.612446
"2002-10-02",19.696499,19.766537,18.482491,18.980545,3241100,9.255727
"2002-10-03",19.22179,19.533073,19.167315,19.175097,3430500,9.350592
"2002-10-04",19.322958,19.486382,18.793774,19.081713,2527800,9.30506
"2002-10-07",19.182878,19.43969,19.105059,19.284046,2756400,9.403728
"2002-10-08",19.291828,19.688717,19.268482,19.29961,3550100,9.411313
"2002-10-09",19.22179,19.2607,18.59144,18.66926,3651900,9.103928
"2002-10-10",18.832685,19.035019,18.482491,18.66926,1987600,9.103928
"2002-10-11",18.677042,18.910505,18.575876,18.70039,2350500,9.119107
"2002-10-14",18.708172,19.035019,18.708172,18.879377,1605700,9.206392
"2002-10-15",19.315176,19.315176,18.941635,19.22179,3177000,9.373362
"2002-10-16",19.22179,19.346304,18.871595,19.073931,2370000,9.301264
"2002-10-17",19.338522,19.377432,18.902723,18.980545,1744300,9.255727
"2002-10-18",18.871595,19.455254,18.817122,19.455254,1864600,9.487212
"2002-10-21",19.486382,19.743191,19.2607,19.579767,1956500,9.54793
"2002-10-22",19.618677,19.766537,19.346304,19.649805,2219000,9.582085
"2002-10-23",19.463036,19.540855,19.081713,19.385214,1929000,9.45306
"2002-10-24",19.33074,19.455254,18.871595,18.964981,2459800,9.248136
"2002-10-25",18.840467,19.167315,18.817122,19.003891,1581100,9.267107
"2002-10-28",19.198444,19.22179,18.66926,18.762646,1534100,9.149467
"2002-10-29",18.754864,19.190662,18.529182,19.167315,1856500,9.346801
"2002-10-30",18.910505,19.050583,18.638132,18.848249,2233200,9.311445
"2002-10-31",18.832685,18.902723,18.614786,18.871595,2303400,9.32298
"2002-11-01",18.684824,19.182878,18.677042,19.073931,1684200,9.422936
"2002-11-04",19.245136,19.361868,18.910505,19.058365,2091700,9.415247
"2002-11-05",19.143969,19.533073,19.066149,19.33074,1939300,9.549808
"2002-11-06",19.377432,19.486382,19.081713,19.392996,2369700,9.580564
"2002-11-07",19.424124,19.447472,19.105059,19.29961,1221700,9.534427
"2002-11-08",19.29961,19.571985,19.105059,19.167315,1253000,9.469071
"2002-11-11",19.066149,19.190662,18.926069,18.988327,1265700,9.380649
"2002-11-12",19.035019,19.175097,18.365759,18.583658,2425900,9.180731
"2002-11-13",18.482491,18.941635,18.443581,18.7393,2198600,9.257624
"2002-11-14",19.050583,19.175097,18.809338,19.112841,1474700,9.442163
"2002-11-15",18.988327,19.307392,18.949417,19.291828,1609900,9.530588
"2002-11-18",19.22179,19.252918,18.677042,18.677042,2978100,9.226862
"2002-11-19",18.638132,18.980545,18.622568,18.949417,2602100,9.361428
"2002-11-20",18.957199,19.377432,18.848249,19.214008,2150400,9.492138
"2002-11-21",19.22179,19.431906,19.050583,19.237354,2563800,9.503675
"2002-11-22",19.237354,19.416342,19.136187,19.237354,1972600,9.503675
"2002-11-25",19.2607,19.354086,19.035019,19.066149,2264100,9.419094
"2002-11-26",19.066149,19.29961,18.824903,18.972763,2103600,9.372958
"2002-11-27",19.066149,19.229572,18.879377,19.151751,1427600,9.461382
"2002-11-29",19.143969,19.143969,18.879377,18.964981,1510200,9.369118
"2002-12-02",19.159533,19.159533,18.715954,18.926069,2159000,9.349891
"2002-12-03",18.926069,19.097277,18.910505,18.941635,1357000,9.357579
"2002-12-04",18.832685,19.136187,18.770428,18.910505,2031300,9.342202
"2002-12-05",18.918287,19.097277,18.7393,18.840467,1714300,9.307601
"2002-12-06",18.840467,19.027237,18.715954,18.902723,1764300,9.338358
"2002-12-09",18.933851,18.988327,18.715954,18.770428,2133200,9.273004
"2002-12-10",18.793774,18.910505,18.692608,18.910505,1380000,9.342202
"2002-12-11",18.754864,19.058365,18.645914,18.980545,2483200,9.376804
"2002-12-12",19.027237,19.081713,18.770428,18.887159,1775800,9.330671
"2002-12-13",18.887159,19.143969,18.754864,19.073931,2932200,9.422936
"2002-12-16",19.182878,19.361868,19.003891,19.354086,2550200,9.561339
"2002-12-17",19.182878,19.315176,18.941635,18.949417,2421100,9.361428
"2002-12-18",18.832685,19.338522,18.832685,19.198444,2666100,9.48445
"2002-12-19",18.871595,19.284046,18.871595,19.2607,3423100,9.515203
"2002-12-20",19.424124,19.564203,19.182878,19.501945,4009900,9.634388
"2002-12-23",19.766537,19.836576,19.4786,19.805447,2344900,9.784322
"2002-12-24",19.766537,19.805447,19.587549,19.735409,840300,9.749722
"2002-12-26",19.766537,19.96109,19.665369,19.805447,1540900,9.784322
"2002-12-27",19.805447,19.883268,19.501945,19.603113,1495800,9.684363
"2002-12-30",19.649805,19.797665,19.579767,19.688717,1994300,9.726652
"2002-12-31",19.704281,19.789883,19.22179,19.463036,2432100,9.615164
"2003-01-02",19.642023,19.96109,19.571985,19.945526,2701400,9.853523
"2003-01-03",19.922178,20.116732,19.828794,20.10895,2171000,9.934261
"2003-01-06",20.163424,20.466927,19.937744,20.428015,2641800,10.091884
"2003-01-07",20.350195,20.350195,20.031128,20.163424,2208600,9.96117
"2003-01-08",20.163424,20.241245,19.883268,20,1696400,9.880434
"2003-01-09",20.140078,20.357977,19.976654,20.357977,1336600,10.057283
"2003-01-10",20.163424,20.249027,19.898832,20.062256,1782500,9.911188
"2003-01-13",20.217899,20.334631,20.116732,20.272373,1619800,10.014997
"2003-01-14",20.155642,20.311283,20.077822,20.303501,1191900,10.030373
"2003-01-15",20.350195,20.365759,19.844358,19.898832,1951700,9.830456
"2003-01-16",20,20.287937,19.922178,20,1787900,9.880434
"2003-01-17",20.023346,20.155642,19.922178,19.953308,1389000,9.857369
"2003-01-21",20.14786,20.256809,20,20,1719500,9.880434
"2003-01-22",20.007782,20.225681,19.859922,19.945526,1934500,9.853523
"2003-01-23",19.992218,20.07004,19.750973,19.836576,1437100,9.799704
"2003-01-24",19.828794,19.844358,19.4786,19.533073,1526800,9.649767
"2003-01-27",19.494164,19.571985,19.159533,19.377432,1977700,9.572876
"2003-01-28",19.36965,19.447472,19.182878,19.229572,1709400,9.499831
"2003-01-29",19.237354,19.237354,18.552528,18.645914,4426000,9.331596
"2003-01-30",18.832685,18.871595,18.599222,18.871595,2868500,9.44454
"2003-01-31",18.754864,19.245136,18.692608,19.089495,2205800,9.553592
"2003-02-03",19.128405,19.214008,18.988327,19.136187,1592800,9.576961
"2003-02-04",19.136187,19.198444,18.762646,19.143969,1903900,9.580854
"2003-02-05",19.105059,19.385214,18.918287,19.011673,1376300,9.514639
"2003-02-06",18.988327,19.105059,18.824903,19.003891,1504900,9.510745
"2003-02-07",19.081713,19.143969,18.832685,18.933851,976200,9.475696
"2003-02-10",18.933851,19.027237,18.770428,19.011673,1300100,9.514639
"2003-02-11",19.019455,19.035019,18.599222,18.723736,1165100,9.370541
"2003-02-12",18.793774,18.902723,18.529182,18.529182,1342500,9.273174
"2003-02-13",18.59144,18.871595,18.451363,18.762646,1169000,9.390011
"2003-02-14",18.863813,18.988327,18.56031,18.894941,1362200,9.456222
"2003-02-18",18.988327,19.128405,18.770428,18.817122,1550900,9.41728
"2003-02-19",18.871595,18.871595,18.599222,18.645914,1428200,9.331596
"2003-02-20",18.715954,18.715954,18.210117,18.249027,2873100,9.132971
"2003-02-21",18.171206,18.287937,17.937744,18.233463,2383200,9.125176
"2003-02-24",18.264591,18.264591,17.937744,17.992218,1803300,9.004444
"2003-02-25",17.937744,18.249027,17.836576,18.225681,2010500,9.121284
"2003-02-26",18.210117,18.210117,17.828794,17.92996,1884500,8.973284
"2003-02-27",17.922178,18.093386,17.758755,17.898832,2068800,8.957706
"2003-02-28",17.898832,18.101168,17.85214,17.953308,2222700,8.98497
"2003-03-03",17.953308,18.124514,17.774319,17.85214,1901500,8.934338
"2003-03-04",17.898832,17.898832,17.43969,17.548637,2020900,8.78245
"2003-03-05",17.509727,17.509727,17.042801,17.284046,3184600,8.650027
"2003-03-06",17.198444,17.198444,16.848249,16.902723,3536400,8.459191
"2003-03-07",16.731518,17.011673,16.692608,16.918287,3172200,8.466978
"2003-03-10",16.809338,16.894941,16.56031,16.56031,2827700,8.287825
"2003-03-11",16.653696,16.856031,16.59144,16.653696,2714600,8.334562
"2003-03-12",16.614786,16.754864,16.459145,16.723736,3871400,8.369613
"2003-03-13",16.809338,16.840467,15.55642,15.564202,7701300,7.789311
"2003-03-14",15.719845,16.443581,15.657588,16.07004,4856200,8.042465
"2003-03-17",16.093386,16.466927,15.89105,16.451363,2765000,8.233304
"2003-03-18",16.451363,16.66926,16.264591,16.536964,3890000,8.276142
"2003-03-19",16.614786,16.996109,16.568094,16.832685,3077100,8.424137
"2003-03-20",16.785992,16.801556,16.357977,16.653696,2653300,8.334562
"2003-03-21",17.027237,17.40856,16.887159,17.36965,2512400,8.692874
"2003-03-24",17.035019,17.120623,16.731518,16.848249,2244800,8.431931
"2003-03-25",16.926069,17.151751,16.809338,16.988327,2087200,8.502031
"2003-03-26",17.027237,17.159533,16.715954,16.754864,2361400,8.385193
"2003-03-27",16.614786,16.809338,16.186769,16.715954,3008500,8.365721
"2003-03-28",16.723736,16.723736,13.81323,15.291829,23713900,7.652998
"2003-03-31",15.252918,15.719845,15.07393,15.626459,5425500,7.820469
"2003-04-01",15.821012,15.89105,15.626459,15.766537,3909200,7.89057
"2003-04-02",15.875486,16.389105,15.875486,16.249027,6162300,8.132042
"2003-04-03",16.303501,16.420233,16.015564,16.194553,3582900,8.104777
"2003-04-04",16.10895,16.14786,15.727627,15.961089,4945900,7.987935
"2003-04-07",16.342413,16.342413,16.07004,16.194553,3519300,8.104777
"2003-04-08",16.062256,16.396887,16.054474,16.350195,2662600,8.182667
"2003-04-09",16.342413,16.59144,16.194553,16.241245,2434000,8.128146
"2003-04-10",16.264591,16.342413,16.023346,16.07004,3236400,8.042465
"2003-04-11",16.178988,16.373541,16,16.07004,1949000,8.042465
"2003-04-14",16.124514,16.396887,16.07004,16.334631,1485400,8.174881
"2003-04-15",16.210117,16.622568,16.10895,16.498055,3685200,8.256667
"2003-04-16",16.887159,16.894941,16.225681,16.303501,3151800,8.159305
"2003-04-17",16.186769,16.443581,16.178988,16.443581,2397800,8.229403
"2003-04-21",16.459145,16.552528,16.194553,16.357977,1700800,8.186565
"2003-04-22",16.225681,16.754864,16.194553,16.754864,3263700,8.385193
"2003-04-23",16.77821,16.926069,16.622568,16.887159,3076900,8.451401
"2003-04-24",16.793774,16.848249,16.498055,16.56031,3051600,8.287825
"2003-04-25",16.614786,16.731518,16.381323,16.412451,2299500,8.213827
"2003-04-28",16.420233,16.785992,16.420233,16.708172,2163000,8.361824
"2003-04-29",16.785992,17.042801,16.715954,17.027237,2054900,8.521505
"2003-04-30",16.809338,16.809338,16.342413,16.342413,3978200,8.29941
"2003-05-01",16.428015,16.63035,16.155642,16.583658,1916700,8.421924
"2003-05-02",16.583658,16.793774,16.342413,16.70039,2829600,8.481211
"2003-05-05",16.708172,17.081713,16.513618,16.747082,3290100,8.50492
"2003-05-06",16.817122,16.949417,16.731518,16.910505,2256300,8.587916
"2003-05-07",16.902723,17.097277,16.7393,16.879377,2049300,8.572106
"2003-05-08",16.817122,17.042801,16.809338,17.011673,2139100,8.639293
"2003-05-09",17.120623,17.43969,17.066149,17.237354,2061900,8.753901
"2003-05-12",17.354086,17.354086,17.143969,17.151751,2545400,8.710429
"2003-05-13",17.159533,17.237354,17.003891,17.050583,1458900,8.659056
"2003-05-14",17.206226,17.2607,16.856031,16.918287,1990000,8.591866
"2003-05-15",16.871595,16.957199,16.747082,16.840467,2113400,8.552349
"2003-05-16",16.856031,17.081713,16.840467,16.918287,1529100,8.591866
"2003-05-19",16.926069,16.964981,16.7393,16.832685,1546700,8.548395
"2003-05-20",16.926069,17.066149,16.575876,16.832685,3861400,8.548395
"2003-05-21",16.887159,17.003891,16.653696,16.988327,2260000,8.627433
"2003-05-22",17.027237,17.392996,16.988327,17.307392,2142800,8.78947
"2003-05-23",17.400778,18.031128,17.361868,17.906614,3566900,9.093782
"2003-05-27",18,18.56031,17.92996,18.56031,4450300,9.425761
"2003-05-28",18.59144,18.793774,18.451363,18.638132,3887300,9.465281
"2003-05-29",18.645914,18.770428,18.529182,18.692608,3329600,9.492947
"2003-05-30",18.902723,18.910505,18.677042,18.887159,3204700,9.591751
"2003-06-02",18.910505,19.011673,18.793774,18.910505,2540100,9.603605
"2003-06-03",18.926069,18.972763,18.793774,18.879377,2729900,9.587797
"2003-06-04",18.926069,19.066149,18.856031,19.003891,2151200,9.65103
"2003-06-05",18.988327,19.447472,18.980545,19.338522,2191600,9.820969
"2003-06-06",19.416342,19.673151,19.361868,19.525291,3059400,9.915822
"2003-06-09",19.525291,19.634241,19.354086,19.416342,2539400,9.860494
"2003-06-10",19.416342,19.447472,19.019455,19.159533,2552100,9.730074
"2003-06-11",19.198444,19.455254,19.089495,19.385214,2652800,9.844684
"2003-06-12",19.579767,19.634241,19.338522,19.564203,2224300,9.935581
"2003-06-13",19.688717,19.696499,19.4786,19.610895,1800200,9.959296
"2003-06-16",19.735409,19.766537,19.571985,19.766537,1805400,10.038337
"2003-06-17",19.821012,19.953308,19.610895,19.774319,1723400,10.042288
"2003-06-18",19.688717,19.805447,19.525291,19.610895,2068400,9.959296
"2003-06-19",19.610895,19.665369,19.268482,19.354086,2349800,9.828874
"2003-06-20",19.284046,19.354086,19.206226,19.206226,4039700,9.753781
"2003-06-23",19.027237,19.066149,18.809338,18.918287,2036200,9.607557
"2003-06-24",19.027237,19.2607,18.957199,19.143969,1816600,9.72217
"2003-06-25",19.2607,19.322958,18.762646,18.762646,2015900,9.528514
"2003-06-26",18.583658,18.770428,18.186769,18.5214,4036400,9.406
"2003-06-27",18.5214,18.568094,18.373541,18.474709,1788500,9.38229
"2003-06-30",18.373541,18.505836,18.280155,18.365759,2013200,9.326962
"2003-07-01",18.287937,18.552528,18.14786,18.490273,3029300,9.390193
"2003-07-02",18.132296,18.505836,18.077822,18.443581,2572100,9.36648
"2003-07-03",18.171206,18.272373,18.10895,18.163424,1239100,9.224201
"2003-07-07",18.264591,18.389105,18.178988,18.311283,2171200,9.299294
"2003-07-08",18.210117,18.381323,18.178988,18.334631,2011500,9.31115
"2003-07-09",18.326849,18.357977,18.171206,18.256809,1743700,9.271629
"2003-07-10",18.171206,18.249027,18.10895,18.194553,1269800,9.240013
"2003-07-11",18.155642,18.404669,18.062256,18.342413,2319200,9.3151
"2003-07-14",18.482491,18.482491,18.163424,18.210117,2508000,9.247919
"2003-07-15",18.14786,18.217899,18,18.07004,2874900,9.176781
"2003-07-16",18.10895,18.202335,17.665369,17.836576,3484700,9.058218
"2003-07-17",17.836576,17.976654,17.735409,17.937744,3030200,9.109593
"2003-07-18",18.054474,18.264591,17.906614,18.210117,2827100,9.247919
"2003-07-21",18.015564,18.116732,17.789883,17.883268,2177300,9.081925
"2003-07-22",17.89105,18.280155,17.836576,18.155642,1970200,9.22025
"2003-07-23",18.280155,18.280155,17.976654,18.186769,1260100,9.236061
"2003-07-24",18.249027,18.280155,17.984436,18.046692,1907800,9.164925
"2003-07-25",17.992218,18.210117,17.984436,18.093386,1837200,9.188636
"2003-07-28",18.10895,18.194553,17.976654,18.054474,1863700,9.168875
"2003-07-29",18.171206,18.365759,17.937744,18.225681,3160200,9.255823
"2003-07-30",18.171206,18.202335,17.85214,18,1796600,9.267052
"2003-07-31",17.626459,17.922178,17.501945,17.533073,3498400,9.026666
"2003-08-01",17.587549,17.595331,17.159533,17.237354,2817600,8.874418
"2003-08-04",17.354086,17.470818,17.128405,17.455254,2017500,8.986596
"2003-08-05",17.4786,17.517509,17.089495,17.400778,1910000,8.958552
